nama wisata,alamat,kabupaten,provinsi,harga_rp,kategori_harga,url_harga
Pantai Harapan Pajalele,"FFWH+6P, Binanga Karaeng, Kec. Lembang, Kabupaten Pinrang, Sulawesi Selatan, Indonesia",Kabupaten Pinrang,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/destinasi/140539/pantai-togeo-bone-sulawesi-selatan-tiket-masuk-lokasi-panduan-rute
Kawasan agro wisata desa Kassi,"Kassi, Kec. Rumbia, Kabupaten Jeneponto, Sulawesi Selatan, Indonesia",Kabupaten Jeneponto,Sulawesi Selatan,10000.0,Sedang,https://jabar.jadesta.com/desa/_kassi
Pantai Seta - Seta,"Unnamed Road, 8J8C+V98, Poreang, Kec. Bone-Bone, Kabupaten Luwu Utara, Sulawesi Selatan 91966, Indonesia",Kabupaten Luwu Utara,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/destinasi/140539/pantai-togeo-bone-sulawesi-selatan-tiket-masuk-lokasi-panduan-rute
Wisata Pemandian Barakati,"GXRH+XJC, Barakati, Kabupaten Gorontalo",Kabupaten Gorontalo,Gorontalo,30000.0,Mahal,https://ameera.republika.co.id/berita/ojldld280/gorontalo-akan-bangun-segitiga-emas-pariwisata
Air Terjun Laumarang,"3Q66+5X3, Hanga-Hanga Permai, Luwuk, Kabupaten Banggai, Sulawesi Tengah 94711, Indonesia",Kabupaten Banggai,Sulawesi Tengah,50000.0,Mahal,https://idfirms.com/sulawesi-tengah/air-terjun-laumarang-976853
Wisata Buntu Kepa',"Taupe, Kec. Mamasa, Kabupaten Mamasa, Sulawesi Barat 91362, Indonesia",Kabupaten Mamasa,Sulawesi Barat,3000.0,Murah,https://www.celebes.co/buntu-kepa-mamasa
Pantai Jodoh,"W7VX+CGQ, Kec. Kajuara, Kabupaten Bone, Sulawesi Selatan, Indonesia",Kabupaten Bone,Sulawesi Selatan,5000.0,Murah,https://travel.kompas.com/read/2016/01/11/101700927/Pesona.Pasir.Putih.Pantai.Jodoh
Wisata Panjat Tebing Batu Dinding Kilo Tiga,"5H3H+CGF, Buyungon, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",Kabupaten Minahasa Selatan,Sulawesi Utara,10000.0,Sedang,https://www.celebes.co/batu-dinding-kilo-tiga-amurang
"Air Konde, Pasan Wawali Minahasa Tenggara (Jalan menuju Air Konde)","2QRX+VVX, Wawali Pasan, Kec. Ratahan, Kabupaten Minahasa Tenggara, Sulawesi Utara, Indonesia",Kabupaten Minahasa Tenggara,Sulawesi Utara,0.0,Gratis,-
Objek Wisata Rante Sirrin,"3W86+RXJ, Jl. Poros Parinding - Bori, Bori, Kabupaten Toraja Utara",Kabupaten Toraja Utara,Sulawesi Selatan,15000.0,Sedang,https://www.detik.com/sulsel/wisata/d-6552181/negeri-di-atas-awan-toraja-panorama-alam-dari-ketinggian-1-300-mdpl
Pantai Kayuangin,"XFP3+5R4, Desa Liku, Samaturu, Kolaka Regency, South East Sulawesi, Indonesia",Kabupaten Kolaka,Sulawesi Tenggara,5000,Murah,https://www.celebes.co/pantai-kayu-angin-kolaka
Birtaria Kassi,"Birtaria Kassi, Tonro Kassi Barat, Kec. Tamalatea, Kabupaten Jeneponto, Sulawesi Selatan 92351, Indonesia",Kabupaten Jeneponto,Sulawesi Selatan,2000,Murah,https://www.kabarmakassar.com/news/dua-dekade-terabaikan-birtaria-kassi-menanti-sentuhan-serius-dari-bupati-jeneponto
Lakadao Beach,"8RH6+44C, Selatan, Burangasi Rumbia, Kec. Lapandewa, Kabupaten Buton, Sulawesi Tenggara, Indonesia",Kabupaten Buton,Sulawesi Tenggara,10000.0,Sedang,https://www.celebes.co/pantai-lakadao-buton-selatan
Air Terjun Taipa,"Tompobulu, Kec. Tompobulu, Kabupaten Maros, Sulawesi Selatan 90561, Indonesia",Kabupaten Maros,Sulawesi Selatan,0.0,Gratis,https://bnp.jambiprov.go.id/wisata-baru-di-maros-sulawesi-selatan/
Wisata Pondok Kelapa,"Apala, Kabupaten Bone",Kabupaten Bone,Sulawesi Selatan,5000.0,Murah,https://makassar.tribunnews.com/travel/1812094/permandian-pondok-kelapa-di-barebbo-bone-jadi-favorit-anak-saat-libur
Pantai Kayubulan,"F2W2+553, Kayubulan, Kabupaten Gorontalo",Kabupaten Gorontalo,Gorontalo,3000.0,Murah,https://tempatwisataseru.com/wisata-pantai-di-gorontalo-terbaik-dan-terhits/
Bola Seratu,"V325+F7H, Attakkae, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90918, Indonesia",Kabupaten Wajo,Sulawesi Selatan,1000.0,Murah,https://travel.detik.com/travel-news/d-7362657/bule-batal-masuk-twa-bantimurung-keberatan-tiket-mahal
Wisata Pantai Tanjung Dulang,"X743+445, Unnamed Road, Solo, Kec. Kaidipang, Kabupaten Bolaang Mongondow Utara, Sulawesi Utara, Indonesia",Kabupaten Bolaang Mongondow Utara,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/destinasi/141107/jam-buka-tiket-masuk-pantai-modisi-di-bolaang-mongondow-selatan-sulawesi-utara
Obyek Wisata Permandian Air Terjun Sakita,"CXP3+PR2, Sakita, Kec. Bungku Tengah, Kabupaten Morowali, Sulawesi Tengah 94973, Indonesia",Kabupaten Morowali,Sulawesi Tengah,3000.0,Murah,https://jambi.tribunnews.com/2018/06/09/tempat-wisata-baru-di-tebo-permandian-air-panas-sungai-bengkal-ini-harga-tiket-masuk
Telaga Biru Ere Manerang,"Jl. Kp. Lotong, Benjala, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan 92571, Indonesia",Kabupaten Bulukumba,Sulawesi Selatan,5000.0,Murah,https://www.titiktemu.co/pariwisata/8610298467/rekomendasi-danau-di-bulukumba-langsung-melihat-gunung-airnya-bening-seperti-sirup
Dermaga Tua Sapoiha,"MXX4+GF7, Sapoiha, Kec. Watunohu, Kabupaten Kolaka Utara, Sulawesi Tenggara 93958, Indonesia",Kabupaten Kolaka Utara,Sulawesi Tenggara,0,Gratis,https://www.kompasiana.com/307herawati5355/61b0051675ead62e110204a2/dermaga-tua-dijadikan-sebagai-tempat-wisata
Kawasan Wisata Attakae Kabupaten Wajo,"V335+76V, Attakkae, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90914, Indonesia",Kabupaten Wajo,Sulawesi Selatan,29000,Mahal,https://travel.tribunnews.com/2025/06/11/nikmati-air-panas-alami-lejja-soppeng-cek-harga-tiket-masuk-lokasinya-di-sulawesi-selatan
Bukit Wisata Bulupadido,"Tammatto, Kec. Ujung Loe, Kabupaten Bulukumba, Sulawesi Selatan 92552, Indonesia",Kabupaten Bulukumba,Sulawesi Selatan,10000.0,Sedang,https://makassar.terkini.id/wisata-alam-bulupadido-destinasi-liburan-keluarga-recomended-di-bulukumba/
Mata Air Pocuncui,"FRCW+QJ6, Awainulu, Kabupaten Buton",Kabupaten Buton,Sulawesi Tenggara,0,Gratis,https://www.lupalibur.com/tempat-wisata-buton
Bukit Tangga Baly,"C4WH+798, Jl. Desa, Botutonuo, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo, Indonesia",Kabupaten Bone Bolango,Gorontalo,5000.0,Murah,https://travel.kompas.com/read/2021/09/15/121700227/itinerary-3-hari-2-malam-di-gorontalo-wisata-ke-benteng-otanaha?page=all
Pantai Merpati,"C5VX+CH2, Terang-Terang, Kec. Ujung Bulu, Kabupaten Bulukumba, Sulawesi Selatan, Indonesia",Kabupaten Bulukumba,Sulawesi Selatan,0.0,Gratis,-
To'barana - Sa'dan,"4W8V+QQQ, Unnamed Road, Sangkaropi, Kec. Sa'dan, Kabupaten Toraja Utara, Sulawesi Selatan 91853, Indonesia",Kabupaten Toraja Utara,Sulawesi Selatan,10000.0,Sedang,https://toraja.tribunnews.com/2025/02/04/pesona-objek-wisata-air-to-barana-toraja-utara-fun-rafting-jadi-primadona
Atalambu Hill,"Kota Tentena, Sangele, Kec. Pamona Utara, Kabupaten Poso, Sulawesi Tengah, Indonesia",Kabupaten Poso,Sulawesi Tengah,-,-,-
Air Terjun Sambabo,"3773+FXG, Ulumambi, Kec. Bambang, Kabupaten Mamasa, Sulawesi Barat 91366, Indonesia",Kabupaten Mamasa,Sulawesi Barat,50000.0,Mahal,https://mekora.id/air-terjun-sambabo-kekayaan-alam-mamasa-tertinggi-di-sulawesi/
Wisata Alam Tamboke,"CFW3+J69, Tamboke, Kec. Sukamaju, Kabupaten Luwu Utara, Sulawesi Selatan 92963, Indonesia",Kabupaten Luwu Utara,Sulawesi Selatan,0.0,Gratis,-
Monas,"8W26+CCP, Wawalintouan, Kec. Tondano Bar., Kabupaten Minahasa, Sulawesi Utara, Indonesia",Kabupaten Minahasa,Sulawesi Utara,0.0,Gratis,https://jakarta.tribunnews.com/jakarta/427918/simak-harga-tiket-masuk-tugu-monas-anak-anak-cuma-rp-6-ribu
Permandian Wisata Istana Mappala,"QFG9+754, Wisata istana mappala lingkungan mappala, Pangkabinanga, Kabupaten Gowa",Kabupaten Gowa,Sulawesi Selatan,15000.0,Sedang,https://www.detik.com/sulsel/wisata/d-6463185/permandian-jenetallasa-gowa-tempat-wisata-yang-cocok-untuk-liburan-keluarga
Pantai Sappoang Polewali,"GCQ8+WQC, Amassangan, Indonesia",Kabupaten Polewali Mandar,Sulawesi Barat,6000.0,Murah,https://travel.kompas.com/read/2024/02/04/170500927/harga-tiket-masuk-terkini-pantai-glagah-di-kulon-progo
Pemandian Air Panas Marowo,"2FVJ+GWX, Unnamed Road, Marowo, Kec. Ulubongka, Kabupaten Tojo Una-Una, Sulawesi Tengah 94683, Indonesia",Kabupaten Tojo Una-Una,Sulawesi Tengah,25000,Mahal,https://www.gotravelly.com/blog/10-pemandian-air-panas-di-sulawesi-dan-sekitarnya-yang-cocok-untuk-dikunjungi-bersama-keluarga/
Objek Wisata Air Toino Desa Talulobutu,"J34H+Q5V, Lorong Brigade, Talulobutu, Kabupaten Bone Bolango",Kabupaten Bone Bolango,Gorontalo,2000.0,Murah,https://travelingyuk.com/wisata-air-talulobutu/175204/
Tanjung Karang,"Tanjung Karang, Jl. Karang Ria, Boneoge, Kec. Banawa, Kabupaten Donggala, Sulawesi Tengah 94351, Indonesia",Kabupaten Donggala,Sulawesi Tengah,10000.0,Sedang,https://sulsel.idntimes.com/travel/destination/tempat-liburan-favorit-di-sulteng-ini-5-wisata-pantai-di-donggala-01-th4zz-44qgdy
Wisata Alam Lembah Cinta,"JRCC+657, Mattabulu, Kec. Lalabata, Kabupaten Soppeng, Sulawesi Selatan 90811, Indonesia",Kabupaten Soppeng,Sulawesi Selatan,5000.0,Murah,https://www.celebes.co/lembah-cinta-mattabulu
Pantai hiu paus,"F3GW+M3H, Jl. RE Martadinata, Botubarani, Kabupaten Bone Bolango",Kabupaten Bone Bolango,Gorontalo,0.0,Gratis,https://www.pesisir.net/pantai-botubarani-bone-bolango
Permandian Air Panas Timba' Ko Kamp. Mini,"Q999+5RC, Hiung, Kec. Siau Bar. Utara, Kabupaten Siau Tagulandang Biaro, Sulawesi Utara, Indonesia",Kabupaten Kepulauan Siau Tagulandang Biaro,Sulawesi Utara,5000.0,Murah,https://jadesta.kemenpar.go.id/atraksi/pantai_air_panas_timbako
Permandian Air Terjun POFUA 'A,"FWW4+XVP, Bente, Kec. Bungku Tengah, Kabupaten Morowali, Sulawesi Tengah, Indonesia",Kabupaten Morowali,Sulawesi Tengah,29000,Mahal,https://travel.tribunnews.com/destinasi/141157/daya-tarik-harga-tiket-masuk-air-terjun-veranomata-di-morowali-sulawesi-tengah
Mangrove Park,"GVCM+MG2, Jl. Poros Majene - Mamuju, Lalampanua, Kec. Pamboang, Kabupaten Majene, Sulawesi Barat 91451, Indonesia",Kabupaten Majene,Sulawesi Barat,5000.0,Murah,https://regional.kompas.com/read/2024/10/23/183545378/pantai-barane-majene-daya-tarik-aktivitas-dan-harga-tiket
ANJUNGAN 533 BEACH & RESORT,"Jalan Poros Sulawesi Tenggara Lampia, Harapan, Kec. Malili, Kabupaten Luwu Timur, Sulawesi Selatan 92981, Indonesia",Kabupaten Luwu Timur,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/destinasi/140539/pantai-togeo-bone-sulawesi-selatan-tiket-masuk-lokasi-panduan-rute
Puncak Bajo,"F9W2+CGQ, Unnamed Road, Bajo, Kec. Tilamuta, Kabupaten Boalemo, Gorontalo, Indonesia",Kabupaten Boalemo,Gorontalo,5000.0,Murah,https://travels.id/pantai-bolihutuo-di-kabupaten-boalemo/
"Masjid Tua Kerajaan Muna, Raha, Sulawesi Tenggara","2JG5+8MJ, Lakologou, Kec. Tongkuno, Kabupaten Muna, Sulawesi Tenggara 93352, Indonesia",Kabupaten Muna,Sulawesi Tenggara,0.0,Gratis,https://www.geokepo.id/id/lokasi/muna/masjid-tua-muna
Wisata Kali Biru,"2J69+XCV, Bungkutoko, Kota Kendari, Sulawesi Tenggara 93234, Indonesia",Kota Kendari,Sulawesi Tenggara,2000.0,Murah,https://www.saburomedia.com/2020/07/15/kali-biru-jadi-ikon-wisata-di-buton/
Pantai Singku Desa Lowu-Lowu,"PJX7+RFW, Waliko, Kec. Gu, Kabupaten Buton, Sulawesi Tenggara 93761, Indonesia",Kabupaten Buton,Sulawesi Tenggara,0.0,Gratis,https://www.celebes.co/pantai-singku-buton
Pantai Batauga,"Pantai Batauga, Unnamed Road, Masiri, Batauga, Kabupaten Buton, Sulawesi Tenggara 93752, Indonesia",Kabupaten Buton,Sulawesi Tenggara,0.0,Gratis,-
Pantai Tatiala,"Molas, GRQG+G63, Batu Hitam, Kec. Bunaken, Kota Manado, Sulawesi Utara, Indonesia",Kota Manado,Sulawesi Utara,0.0,Gratis,https://travel.kompas.com/read/2020/09/28/154200127/25-tempat-wisata-manado-dan-sekitarnya-yang-wajib-dikunjungi?page=all
Wisata Alam Taretta,"H4V5+FH2, Mampotu, Kec. Amali, Kabupaten Bone, Sulawesi Selatan 92755, Indonesia",Kabupaten Bone,Sulawesi Selatan,0.0,Gratis,-
pantai Bara' UjungLero,"pantai Bara' UjungLero, Lero, Kec. Suppa, Kabupaten Pinrang, Sulawesi Selatan 91272, Indonesia",Kabupaten Pinrang,Sulawesi Selatan,5000.0,Murah,https://www.pantaipedia.com/pantai-bara/
Boneoge Beach,"Boneoge Beach, Boneoge, Banawa, Donggala Regency, Central Sulawesi 94351, Indonesia",Kabupaten Donggala,Sulawesi Tengah,0.0,Gratis,https://travel.kompas.com/read/2026/04/19/193536527/panduan-wisata-ke-pantai-pandawa-bali-cek-tiket-masuk-2026-dan-fasilitasnya
Taman Uebone,"3MP5+855, Uebone, Kec. Ampana Tete, Kabupaten Tojo Una-Una, Sulawesi Tengah, Indonesia",Kabupaten Tojo Una-Una,Sulawesi Tengah,0.0,Gratis,-
Wisata Pantai Desa Pasir Putih,"RRV7+QW8, Desa, Pasir Putih, Kec. Sangtombolang, Kabupaten Bolaang Mongondow, Sulawesi Utara, Indonesia",Kabupaten Bolaang Mongondow,Sulawesi Utara,2000,Murah,https://kupang.tribunnews.com/travel/951237/wisata-ntt-pesona-pantai-mingar-di-lembata-ntt-ini-daya-tarik-lokasi-dan-tiket-masuk
Pemandian Alam Limbong Lopi,"HCW4+39C, Batetangnga, Kec. Binuang, Kabupaten Polewali Mandar, Sulawesi Barat 91312, Indonesia",Kabupaten Polewali Mandar,Sulawesi Barat,0.0,Gratis,https://travel.detik.com/domestic-destination/d-4375428/polewali-mandar-punya-air-terjun-yang-cantik-banget
Pantai Tanjung Kramat,"F2WV+6PQ, Tj. Kramat, Kec. Hulonthalangi, Kota Gorontalo, Gorontalo 96133, Indonesia",Kota Gorontalo,Gorontalo,5000.0,Murah,https://travel.kompas.com/read/2021/09/15/121700227/itinerary-3-hari-2-malam-di-gorontalo-wisata-ke-benteng-otanaha?page=all
Pantai Leato Selatan,"F3RH+J93, Leato Sel., Kec. Kota Tim., Kota Gorontalo, Gorontalo 96116, Indonesia",Kota Gorontalo,Gorontalo,5000.0,Murah,https://tempatwisataseru.com/wisata-pantai-di-gorontalo-terbaik-dan-terhits/
Makam Jera Lompoe,"MV2J+XH9, Bila, Kec. Lalabata, Kabupaten Soppeng, Sulawesi Selatan 90811, Indonesia",Kabupaten Soppeng,Sulawesi Selatan,3000.0,Murah,https://www.detik.com/sulsel/wisata/d-6527369/15-tempat-wisata-di-soppeng-pesona-keindahan-alam-hingga-peninggalan-sejarah
WISATA BATU PANDANG,"F42F+9P5, Jl. Trans Sulawesi, Botutonuo, Kabupaten Bone Bolango",Kabupaten Bone Bolango,Gorontalo,5000.0,Murah,https://travel.tribunnews.com/destinasi/140539/pantai-togeo-bone-sulawesi-selatan-tiket-masuk-lokasi-panduan-rute
Pantai Tanjong Buku,"G665+8RR, Buku, Kec. Mapilli, Kabupaten Polewali Mandar, Sulawesi Barat, Indonesia",Kabupaten Polewali Mandar,Sulawesi Barat,5000,Murah,https://sulsel.idntimes.com/travel/destination/5-wisata-pantai-di-polewali-mandar-ramai-dikunjungi-wisatawan-01-954ls-6dm4rb
Bukit Sarassang,"7V3G+2R, Bangkala, Kec. Maiwa, Kabupaten Enrekang, Sulawesi Selatan, Indonesia",Kabupaten Enrekang,Sulawesi Selatan,13000.0,Sedang,https://travel.tribunnews.com/2025/02/03/dante-pine-tempat-wisata-murah-meriah-di-kabupaten-enrekang-sulawesi-selatan
Air Terjun Tanjung Asap,"HP2M+GVC, Palakka, Kec. Barru, Kabupaten Barru, Sulawesi Selatan 90711, Indonesia",Kabupaten Barru,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/2025/08/13/harga-tiket-masuk-pantai-ujung-batu-di-barru-sulawesi-selatan-panduan-rute-dari-makassar
Embung Dumati,"Embung Dumati, Dulamayo Sel., Kec. Telaga, Kabupaten Gorontalo, Gorontalo, Indonesia",Kabupaten Gorontalo,Gorontalo,3000.0,Murah,https://www.scholae.co/web/read/1379/era.industri.keempat.kontes.robot.diharapkan.berpe
Air Terjun Sarambualla,"8533+97X, Kalotok, Kec. Sabbang, Kabupaten Luwu Utara, Sulawesi Selatan 91952, Indonesia",Kabupaten Luwu Utara,Sulawesi Selatan,0.0,Gratis,https://www.detik.com/sulsel/wisata/d-6908956/19-rekomendasi-tempat-wisata-di-luwu-utara-yang-menarik-dikunjungi
Mandel Beach,"Mandel Beach, Kombutokan, Totikum, Banggai Islands Regency, Central Sulawesi 94885, Indonesia",Kabupaten Banggai,Sulawesi Tengah,10000.0,Sedang,https://turisian.com/2023/01/23/traveling-ke-pantai-mandel-banggai-kepulauan-yang-menawan/
Lombongo Waterfall,"H53P+5FC, Tapadaa, Kecamatan Suwawa Tengah, Kabupaten Bone Bolango, Gorontalo 96583, Indonesia",Kabupaten Bone Bolango,Gorontalo,20000.0,Mahal,https://sportstourismindonesia.com/2023/05/30/air-terjun-lombongo-keindahan-alam-tersembunyi-gorontalo/
Ekowisata Mangrove,"F62W+V5R, Unnamed Road, Mawali, Kec. Lembeh Utara, Kota Bitung, Sulawesi Utara, Indonesia",Kota Bitung,Sulawesi Utara,2500.0,Murah,https://www.tripadvisor.de/Attraction_Review-g1071667-d10307844-Reviews-Ekowisata_Mangrove_Pintu_Kota-Pulau_Lembeh_Bitung_North_Sulawesi_Sulawesi.html
Porame Paradise Resort,"2RXP+HCM, Porame, Kec. Kinovaro, Kabupaten Sigi, Sulawesi Tengah, Indonesia",Kabupaten Sigi,Sulawesi Tengah,50000.0,Mahal,https://hariansulteng.com/ahmad-ali-diyakini-bisa-bangkitkan-pariwisata-desa-porame-yang-mati-suri/
WISATA KULINER 3 DIMENSI TAKALAR,"JFH6+9WC, Bonto Kassi, Kec. Polombangkeng Utara, Kabupaten Takalar, Sulawesi Selatan, Indonesia",Kabupaten Takalar,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/2025/02/28/pantai-mangindara-takalar-sulawesi-selatan-wisata-favorit-anak-muda-untuk-sunsetan-dan-kulineran
Danau Randano Ghaghe,"Tongkuno, 2P86+R9Q, Lalemba, Lawa, Kotano Wuna, Kec. Tongkuno, Kabupaten Muna, Sulawesi Tenggara 93662, Indonesia",Kabupaten Muna,Sulawesi Tenggara,50000.0,Mahal,https://travel.detik.com/cerita-perjalanan/d-5404451/napabale-danau-air-asin-nan-eksotis-di-sulawesi-tenggara
AIR TERJUN LIMBONG KAMANDANG,"Unnamed Road No.91352, Kurrak, Kec. Tapango, Kabupaten Polewali Mandar, Sulawesi Barat 91352, Indonesia",Kabupaten Polewali Mandar,Sulawesi Barat,5000.0,Murah,https://www.cilacapkekinian.com/hiburan/1834922643/rekomendasi-wisata-polewali-mandar-rasakan-sensasi-liburan-ala-pedesaan-yang-menenangkan
Monumen Misionaris Johann G Schwarz Langowan,"5R3Q+FX9, Toraget, Kec. Langowan Utara, Kabupaten Minahasa, Sulawesi Utara, Indonesia",Kabupaten Minahasa,Sulawesi Utara,-,-,-
LOSARI BEACH,"Unnamed Road, Lolak, Kec. Lolak, Kabupaten Bolaang Mongondow, Sulawesi Utara, Indonesia",Kabupaten Bolaang Mongondow,Sulawesi Utara,0.0,Gratis,-
Gunung Sambapolulu,"Gunung Sambapolulu, Enano, Kabaena Tengah, Bombana Regency, South East Sulawesi, Indonesia",Kabupaten Bombana,Sulawesi Tenggara,0.0,Gratis,https://travel.kompas.com/read/2026/03/14/171108927/harga-tiket-masuk-taman-safari-bogor-selama-libur-lebaran-2026
Pantai Tinggian,"Pantai Tinggian, Sawangan, Kecamatan Kombi, Kabupaten Minahasa, Sulawesi Utara, Indonesia",Kabupaten Minahasa,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/2025/02/05/healing-ke-pantai-lakban-di-minahasa-tenggara-sulawesi-utara-tiket-masuk-cuma-rp-5-ribu
Wisata Pantai Galesong,"Q95J+79Q, Pantai, Kec. Galesong, Kabupaten Takalar, Sulawesi Selatan, Indonesia",Kabupaten Takalar,Sulawesi Selatan,0.0,Gratis,-
WISATA PANTAI BULOKKONG,"Q878+QFW, Bua, Kec. Tellu Limpoe, Kabupaten Sinjai, Sulawesi Selatan, Indonesia",Kabupaten Sinjai,Sulawesi Selatan,5000.0,Murah,https://www.facebook.com/JelajahWisataSinjai/posts/pantai-bulokkong-kecamatan-tellulimpoe-kabupaten-sinjai-sulawesi-selatan-menjadi/595164225209391/
Air Terjun Ogomojolo,"FFWF+Q3X, desa ogomojolo, Palasa Lambori, Kec. Palasa, Kabupaten Parigi Moutong, Sulawesi Tengah 94476, Indonesia",Kabupaten Parigi Moutong,Sulawesi Tengah,10000.0,Sedang,https://bratvasocial.com/air-terjun-ogomojolo-pesona-air-terjun-yang-super-jernih-di-parigi-moutong/
Bulili Park,"3WC3+2PV, Birobuli Sel., Kec. Palu Sel., Kota Palu, Sulawesi Tengah 94111, Indonesia",Kota Palu,Sulawesi Tengah,12000.0,Sedang,https://www.traveloka.com/id-id/activities/indonesia/city/palu-100588
Pantai Songkur AMURANG,"5FPG+8VC, Unnamed Road, Tawaang, Kec. Tenga, Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",Kabupaten Minahasa Selatan,Sulawesi Utara,20000.0,Mahal,https://indonesia.tripcanvas.co/id/sulawesi/tempat-wisata-alam-sulawesi-utara/
Masjid Tua Tosora,"V4H9+P9H, Tosora, Kec. Majauleng, Kabupaten Wajo, Sulawesi Selatan 90991, Indonesia",Kabupaten Wajo,Sulawesi Selatan,0.0,Gratis,-
Pantai Sunrise,"Makalisung, Kecamatan Kombi, Kabupaten Minahasa, Sulawesi Utara, Indonesia",Kabupaten Minahasa,Sulawesi Utara,5000.0,Murah,https://gardapapua.com/2022/12/31/suka-liburan-ke-pantai-ayo-ke-pantai-sunrise-makalisung-minahasa-utara/
Anggalo Beach Waworaha,"3HXG+VF, Waworaha, Kabupaten Konawe",Kabupaten Konawe,Sulawesi Tenggara,0.0,Gratis,https://travel.tribunnews.com/destinasi/141416/harga-tiket-paddle-board-di-pantai-anggalo-konawe-untuk-liburan-akhir-tahun
Gua Laumehe,"JFG8+8GQ, Wantopi, Mawasangka Tim., Kabupaten Buton, Sulawesi Tenggara, Indonesia",Kabupaten Buton,Sulawesi Tenggara,10000.0,Sedang,https://www.youtube.com/watch?v=5EBFXTHNE3Y
Pantai ROR,"Unnamed Road, 3XF9+9H9, Bukit Tinggi, Kec. Kakas, Kabupaten Minahasa, Sulawesi Utara, Indonesia",Kabupaten Minahasa,Sulawesi Utara,5000.0,Murah,https://travel.tribunnews.com/2025/02/05/healing-ke-pantai-lakban-di-minahasa-tenggara-sulawesi-utara-tiket-masuk-cuma-rp-5-ribu
Taman Likuifaksi,"Jl. Bumi Beringin, Lolu, Kabupaten Sigi",Kabupaten Sigi,Sulawesi Tengah,5000.0,Murah,https://mediasulawesi.id/read/369-taman-likuifaksi-dari-bencana-menjadi-objek-wisata/
puncak padel,"85X9+9CF, Pattimpa, Kec. Ponre, Kabupaten Bone, Sulawesi Selatan 92765, Indonesia",Kabupaten Bone,Sulawesi Selatan,10000.0,Sedang,https://rsiastyusuf.com/5-destinasi-wista-alam-terpopuler-dan-hits-di-bone/
Teluk Ceri,"3MM8+47F, Toronipa, Kabupaten Konawe",Kabupaten Konawe,Sulawesi Tenggara,10000.0,Sedang,https://idfirms.com/sulawesi-tenggara/teluk-ceri-916420
Kreasi Bahari Toronipa,"4M36+FP9, Jl. Pantai, Toronipa, Soropia, Kabupaten Konawe, Sulawesi Tenggara 93351, Indonesia",Kabupaten Konawe,Sulawesi Tenggara,50000.0,Mahal,https://www.orami.co.id/magazine/wisata-bahari-di-sulawesi-tenggara
Bulu Torompupu,"Bulu Torompupu, Salua, Kec. Kulawi, Kabupaten Sigi, Sulawesi Tengah, Indonesia",Kabupaten Sigi,Sulawesi Tengah,0.0,Gratis,https://travel.tribunnews.com/2021/08/24/harga-tiket-masuk-mantikole-sigi-wisata-pemandian-air-panas-untuk-relaksasi-diri
Rumah Adat Sinjai,"RC46+QW4, Jl. Daeng Tata III, Benteng Somba Opu, Kec. Barombong, Kota Makassar, Sulawesi Selatan 90225, Indonesia",Kota Makassar,Sulawesi Selatan,5000.0,Murah,https://travel.tribunnews.com/2025/08/13/harga-tiket-masuk-pantai-ujung-batu-di-barru-sulawesi-selatan-panduan-rute-dari-makassar
Danau cinta tonasa1,"3JVV+X94, Balocci Baru, Kec. Balocci, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90661, Indonesia",Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan,10000.0,Sedang,https://kataomed.com/danau/harga-tiket-danau-cinta-tonasa-dan-rutenya
Air Terjun Mengkendek,"RX94+MW9, Simbuang, Kec. Mengkendek, Kabupaten Tana Toraja, Sulawesi Selatan 91881, Indonesia",Kabupaten Tana Toraja,Sulawesi Selatan,0.0,Gratis,-
Pantai Batu Buaya,"F4JX+86J, Keramat, Kec. Mananggu, Kabupaten Boalemo, Gorontalo, Indonesia",Kabupaten Boalemo,Gorontalo,5000.0,Murah,https://seringjalan.com/6-tempat-wisata-di-tilamuta-kabupaten-boalemo/
