nama_wisata,alamat,rating,jumlah_review,kategori,image,lat,long,place_id,kabupaten,provinsi
Wisata karo-karo,"H9X4+HGW, Sulewatang, Kec. Binuang, Kabupaten Polewali Mandar, Sulawesi Barat, Indonesia",4.2,6,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHVElhOD3XK4e5XBNsAD3Q3c4JgrIcnY0EOYBOyRSIDL2vci6XkuK1i68LjjezssYPbbeEpgNpHmpzebHbzYYYvExv3oqUweh3uvjQVFdC-A5OLCzgizPDfQGoJAvtTOeP7I3b5OJVg0cmCbLCpzY8fzIhCe4DJDaxUQq3zgwy-nzljByScLU3pEjhM5Spx-B-OKJVEWcUzi9eDKUe7OwIjG1CVWgDmzETg_ekgKuuGUiu4GNiUrECsZlIC9ZDVoZdTfPJEPMuUAGOzR0y2evpFGO0AW1UGeuaGed_fNa_B1UKgZDdjd9JPnQuJmMUMBapoTfX1m6iOGR4l48dIFjUCKaVG-oPnyNioWnQ0_UPwvny_9LH9_GOT89iuzgJdz75JhIqGiEQFm02chNt1jmH_d3tqU0F094NMWmq_DugIINnfUz68NgFQzwapMhAQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.400895,119.3564474,ChIJSWKITQCHlC0RUUFg9g13dBA,Kabupaten Polewali Mandar,Sulawesi Barat
Wisata Alam sungai Karya Bone,"H4G2+QH, Karya Baru, Kec. Dengilo, Kabupaten Pohuwato, Gorontalo, Indonesia",4.2,6,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEH7-8SNVTkJidmx1OuOdUxA7MECUrC3Q56pi4v59wknuvcFEKdwbOaD5jJxArWIIWIJmWeesPn6hXkO3cg868jnBMN2iImiAkDM2lm0znWbRJWjym3Boc1RrDkNzcC_6wBo55V-yR8nN9iWbi7zQsBdnHKsnYuo2Hyxkt-S2cqkxf028wuvZMxHFlS19dUYEFGdkdBQSDYsnKmv71e-0DTkA9oG-lCgYJJ6i364hUNA0SfppIlnrRMyyrgSrKVJQYd8EfQFqc5Q4IIPPm2e3vHgRGAe00VhUnZuMAWXGD0LY59qsMYa_lW8so0ok_lIW1zkA6oPWih6g3tMDLkrLHyK1vhu-Bf1u4vAs_MB5NASdhV5-DmKRlskSwZGuT8RZ_f4EQQT9QUqV5gHlT2y7ue78tiuEiJMoKmRafArbwfQpw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.5769993999999999,122.1014588,ChIJc74mCACxeTIRwMFfFBaWYWU,Kabupaten Pohuwato,Gorontalo
Air Terjun Kandera,"4VQP+XJ3, Touliang, Kec. Kakas, Kabupaten Minahasa, Sulawesi Utara, Indonesia",4.0,6,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEG7PT09sY-Q3EMU_HQZd3XOxyLjwPja8VHouL6O2Al1GY9NjSLkrK8p2zTL_uE1_mXDMKtX3JEYrZyJsJqZiz1-QkFEjLrYgpmZZsFfbtPPhSdgLXRa_3q24XH2zVVce2ggPTh-3yHlfW5TD7uJhfXVQfsp15S_DwcOVJ2zsCODF2kbToUnx9oiczkjppThv1L4XL8ezCe-0A_mpl8YFpeub3F_MBZLq4Ba8hJiOFP2IOEuHyQDZKrFQp1AVcJtFUUijPPHj5EwIqDfdRRo9mvo6QJpQeXV9fYsCgZc0irdY4C58FAdIbFHipdyDrdLaeN7KX_bFNT9jL7QVGCv0_CDrhp6cYPqV3cuIWUrPxnJa2_i-f0mT5aIN5PrtdYOKWtWg_LDXiaKThtSm0AkqBZz9fnipaB5D8lb_dLbt9Y&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.1398888,124.8865556,ChIJWx12mkE4hzIRluyLMmGh6pI,Kabupaten Minahasa,Sulawesi Utara
Wale Manguni,"Jl. Pinabetengan, Talikuran, Kec. Tompaso, Kabupaten Minahasa, Sulawesi Utara, Indonesia",4.0,6,Wisata Budaya & Sejarah,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEWgdpoYotzQSe5rj-5ZOt86GsZ7YAHW5JXc4zF1heMUxdb8_5HlPZ41uF_vdP46HzPhlhQOBLCLc-P-3atlCswBjvH2tt9FrBkXZwQimmsd3gw9ycUYaihn8DEaITJ4Acl8Koq0I3QIOdShxJt9LmI-rpuY34G93q-ROXI3XlLM8jZ-kaC2s_Df7-U-VaroyaYuzGm_-EkOezt6z2GJA2BnShbwscX8nfjchwjE6o_k3ZOD0ZrMLekEXq3_n1RSypkhYBt69iu2JhtMV1uWod0cJlF-sosKXWEJfRtxL1VTQ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.1828006,124.7926073,ChIJMyJr6NRHhzIRGqOsmDP5mxs,Kabupaten Minahasa,Sulawesi Utara
Wisata Pantai,"VM8M+QXM, Dalum, Salibabu, Kabupaten Kepulauan Talaud, Sulawesi Utara, Indonesia",4.0,6,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGZYK4Ey_E4XIwj1dfiK-S00ymstqcraN3gtgZ_toMgtg3SBvS1u4U6ZU50yqgLCCPjxIoA9EcTHMvIajwtyfQbaa9aMhPxsVv69JLPzecjyTNGZjBZfP4UQC7ui_MK-rOhfIfW7V1vprw85wz4Wn5QTuVWGFB3d8rFPWfa_SPXlXFxwhRFxxpatI9bGdRsAUvSG7GB5WXIpPxuD6naxBvif2uVlwF0nanhtbCMgC3d6MPEw3Q5a1yeZQ2AX_PN38Wt6yeG3mHlOX0vQ7f5rJQeUJ_bde1Y97I7h1W1lISReTlFy_WI5AivcC0qk94OW9aj2hBDQiu84qBe2i3sFEDElnhe9nmTePJbxeGzoZDjKTJepTND-jRVIZHuQvLSddCKb1bKjj4K7_LC3UKMLuhjfYufjrD0xXoEvatDMzHtgZ2L&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,3.8669548,126.6849335,ChIJD44d1rEmjTIRa56qMHiLgpc,Kabupaten Kepulauan Talaud,Sulawesi Utara
Bintang bahari,"C4MH+7H, Ulunambo, Menui Kepulauan, Kabupaten Morowali, Sulawesi Tengah, Indonesia",4.0,6,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHTqmpZQPYGrhHf5zU8tScAJOUGhy8msE-fHswSTZ0uJLzSoLPmitC5-KJHcAT_L12Al2adMAusGPmBSk8mla6J8gx1WqfbdkQ7GLDtTjlvwrK4z-vNPkSSKgRWK-yVIInJ_hKLL5RVjKGYhj-8lAeRPbIhq2IsnylmLG9ZQhw2y6CAWX3jA2tx4ADKNaaSZMfVeL7_DyFt-gRHTFO_FF9prBuuwvYolRSvgznsN7PasDBmFL9-kdnFlTRjLSCD7CDnLmPlfpVffEwD4am5dTJwfyjkkfcQz4i9JAqqpaGVozbZc1JOUp6WPlkDUNPV3GIK_5Qz_3i_0s70QoVehy5H9wOrqDrojY_Txnp8qxa-SHXgU3CHLCgaVMBdcXMV78BMjMu83lFz3D3-FfV30AkLzzLogIGoNXrIaTMIUlYw7ejI&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.5668621,123.1289831,ChIJI5LV2gfTni0RmKE0rMHtuyo,Kabupaten Morowali,Sulawesi Tengah
Air terjun STB Kaleok,"HFV5+FG, Kaleok, Kec. Binuang, Kabupaten Polewali Mandar, Sulawesi Barat, Indonesia",4.0,6,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEXxDfAdatFCbs-tW8nO-g11Fjkl5063MfIT9yygloGzp8GtV5yvRRcgxGoWEyTfNi2D4_eCAgG7eM6W71_eIi075V2tFDcbiXmZOkgAWG9OQyEHD8WJWpuaFfccH3-5IoryRBqQ_JIX99j0t7MNvWOBhk9JZingMY0nGl5SJ1lC1v7xq_8WV2UzfG5dxVGd7nCrtOepxBGjEh6TGkvHdoy_K-mXJirKjmU2KS6eo_amPtDtPgC8SmsfQELkas69MZvMzhpzG_CqO9RCb8nDZPUKH1h9mX-zbMsS23MNuEoFe38QV0cUjxSgAGBucXqKudiGZaL93up_F5SddDciouXRWm-501q4dlx8bKy0CtErxg2VIuOKVnRbQuKMhd2CoZVF-UZAmG58HKYl5LubVHRgXNHo0rhrGXn8JMqsgx_2K08xJgrSzens3_xn9pI&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.4063242,119.4587874,ChIJM53XOwBjlC0R5G86LmjjnCk,Kabupaten Polewali Mandar,Sulawesi Barat
Wisata Muara Desa Mappakassunggu,"GC78+WG8, Takalar, Kec. Mappakasunggu, Kabupaten Takalar, Sulawesi Selatan 92232, Indonesia",3.8,6,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFUnm1OWFRy_33CFnAxD2TiF4xfujU1ey0B-hOBzBlODlpX3LAE4AswC64RAZuu4i-oSACMRlBLFc8HWsyW27vNcPLyB7ZlYYm-1SoyGvVEEjDq4vOtopJLmXwOIYVp7063DPGRH9ymdy6lnZ9Y_9byx_S1ftnKwWgjdHZ8GTVN3eGQAZxG004VEWKlmiv6pxyhJ4kz9ElfKhg0y_sbeL_5hHwAUtP9HLe6_Cf78bP-aKUMj4nFppQG2cC_W73Gvy5qd9J0Go8_JA3pGbFZDjxjVah_V__f-edloUQbImhJjf0v2PsL8jSBYBt_Bcp2rFK4LXVn_g4TixtCgwfne355QMmNbPm1Zn_lmUJHB2iYAB17a-RtLim70XWKCUxKpdDrQIcrgYjoU2U5KaZZnbX9p2r7JsCpIoj2tT_AmGgIdw&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.4852042,119.4163341,ChIJsWKYIdgpvy0RJ28IPywIFpw,Kabupaten Takalar,Sulawesi Selatan
Air Terjun Sarmasi Leppangeng,"Unnamed Road, 85F2+6C4, Lepangeng, Kec. Pitu Riase, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91691, Indonesia",3.8,6,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEE18j5JMxpyyhR6euZH6Y22biVUT2jgsURLxsiOot6fLtLO4zjPA6gdJ7w1kNVA2aVNwm62BJylZ-9Lpexe8KHLQ1txMWgCgM7EgBcBidD6tO7sIq7VjfJP_rcIQ9p2CJ4oxjxejFLEIpnEZRuMW-GmzxV_3Pt3_PdcyUfrWHM5v5I3KBzIoGBP6vzS6X1G8NrS7xPGP07ih5hMEu8K5GjuxaW0gPi4_DTvofqWgQqTourPHkRSe8toFGdSWCmCmXjMSqVKKo9ns3yircMN9sblsx7z95gjipPmaoPeN4mk1wkmGqU2cBlIBoBYbaa-6_QmMANQQfr0iuwXuPbeC20qKDaEDcWzjJF8vbFbCx6CdPgO7I2j4JSWH5pvczmk_tVmaSGHWk5lVDIzF6M6RtOX_4nHMm-vLUv4eQmuU36KhMrB&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.6769834,120.1510931,ChIJSUYgr1YplC0RJygBss2O3Vo,Kabupaten Sidenreng Rappang,Sulawesi Selatan
Air Terjun Sitodon,"Sanglepongan, Kec. Curio, Kabupaten Enrekang, Sulawesi Selatan 91754, Indonesia",3.8,6,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHeUZ2JeolIh9-6lh-MlwMdSkVwFtUIwNmUTCvIRDMy1wpy_Gfwoi-xw2SRUcly4ivdMZlBxzC24rpUYYA4QL1IukO7NHzcDDErjjbV5bMveH2quJh_imTRulH9-bCMK8Yg8TPgXDeBe0bU26L3qeY7ra3JkujmTwaqXxnT6exSRd5GrDAA5UuDVZBh8rlEha0gpsQQ0cCEJsW-kgj6ZACxz8RGKhuIkebrBekI7RrLlM1Bei_ZVnGRYkL8PtnGEjDlTMdnHzVPg_7z8b6sq1bE0fm75JGwSG6VMKEuxLaJxDri8bY6gk8LqWxG1qY1-le0G_XiXY6eXZ7QPgXK6qP4vWWer181XQ3gJAIGOzQ4WEu5NDe84D_LrMSZC4xZL7bH9hJn0AwrE6MsnA_cbr4K_615PcKwZTx9DsPWoTaPFUGI&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.3367731,119.9650028,ChIJ4cnLeGYPlC0Rg04SQBMc_Ss,Kabupaten Enrekang,Sulawesi Selatan
Pegunungan Tokala,"Pegunungan Tokala, Salubiro, Kec. Bungku Utara, Kabupaten Morowali Utara, Sulawesi Tengah, Indonesia",3.7,6,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFrEE8KB3uddsU0RbKxncZRaeDXrI0j8IwtZOX4bNr2Wu5-Y7MJRxXIGuA3vbqY5VyAXB3pbC7ZXIvzhcSCxSFa05yqTHPdlb0blgShqxpdToBjWWkuFLl65CvvXsf3d21JABUIe_jLO0amvM-wZhGHa7unDDIt2uVJlWhbHMpO8z003mNzOI6PfvI_x-ZZz2WwRMnsP3tBzsnRARr7UDYwbL96FOgJpFilu7ZcGp-QCRpvinFo2MzfL03yUlALDrKR2u5waWbX7oronWtdtIPRTDxFgB7d-FhlI1DNLyArppCT67PDsteb7b9KqS2geMFaYiuorsxujjDSg5SgjTE1QbYlSg182wM9-2Qpsq8uaSkMJV3nOl1but_zncmmHFOyFt2d1lE6qKVWlQ-SOObpCdMAEfVtTSUW6me9KXs&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.6427778,121.6936111,ChIJm8aZi0B8hS0R75oluGbdeFE,Kabupaten Morowali Utara,Sulawesi Tengah
Sewa Mobil Gorontalo Zahra,"H2GR+PG6, Jalan Potanga, Bulila",3.7,6,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEG4Rba4Q08CQ4vYmBrYjcAiP1deeq-Ez6t88bqVarME3fiHkxnDyEcYMb57SzIV1BpHSbXz2kcjCjvDLf1CfcJB5Znd1bvTCkPhb3Gr5e8GbrDJc1t9tOkIUX8Zp1HF6Iu7T_sJxcz_Wl18kPzhyN2ybOyYsPJpiCawjNoT-SpPAomRITzbAN4O8rAtuOsqN-dmRYb8aQHdEn2-mYzA3R5CfTQBTKMa89G6JQT_DZTtfGYEwHxsNQynZHOjlP1GQOwFmQ1wIEe3q-X0VsHE-bmvHsEnzK1t32bPi93nIPtNWsvh54WFRbhCZRPlQ6L_0aWkLazWXr6PUU2JmB5PcWiWexJEPko0nn7BBzUJa2sVceygbKItRQpP74wzDa8HznpWJpKa-pEfit0EsPd4VbIDbKv85zvQ02p2pQnlKDE49IyfNBgjtxUyTfA59N74rhZjjkC9kBFsLJBOM8bl4hcX2ho_7Uc3OLIkCrYBsppSg2jOfv1iuY6ohlG68HRfm6qRInXE1idBSwt_k1U8bAWp0fagd9Y-rKIHiqkPckqk7piJll1nVZiErzSXKFpbaObbXGtZ6W7OiUmitJTrwhnnhpPEwCisY61cRYI76e1YbfABUBZdTwWwhh8G3LIztkgt2AJ6&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.5767954999999999,123.0412653,ChIJtylgE48seTIRpdfdE3U4Dzg,Kota Gorontalo,Gorontalo
Objek Wisata Mangrove Desa Buriko,"8CG8+Q8H Desa Buriko, Tellesang, Kec. Pitumpanua, Kabupaten Wajo, Sulawesi Selatan 91998, Indonesia",3.5,6,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHfuGj83Y3ENihqZvcLAfLKSEvRAfvlW5UEHOC18wWY1oayiJlgy3KRLSrb93yBbrky6t5KmYrk5jfIAFcPUr4HdIPCnNhpYUIV09cEWAW-4XxzwWaPBUipYmVRMAVwwDJhEm82LOtfuu4pnSvOnvPcVpCH9Kh_APBD6VzIw_c_7o52sNYa4ZNdbGAN7jlj9oGYjdbF94-C6hV1kTvnhBZVdLFL6cT8p9znXWyW9xVThTNQis6QpWSv_4DBGaEgKDeN7yGNsXo6-eaMP28xCrVb8GU5XJUw9z1AhWdoF1cGX6gIPnfHDuelojYsm7E0rITT6YnV75CnKTT-TAbLbw28MJjcuNafERTrKXeq5kELtLXF5OQa9l0KAc0W45vggCfUehJIm-_LR-wJ4ST3j37qF532IQL38HBGuE9kc6s&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.6730564,120.4158442,ChIJweVEHuKPli0RRQXSeFBwRjc,Kabupaten Wajo,Sulawesi Selatan
LIHUNU,"Q45X+X6X, Lihunu, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara, Indonesia",3.2,6,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEETCiOP1jyDxn-sfvg-Ohe_jca5vVQ1xhrf1PzTN5ICMUP2y8PsJ_L6c8UiQE-si85lk8xW_p5aqPKa2DcSqV9zMVKNJsAxN3IYjlNnq1KhbeSRxvSj9Oq48A9_Xuspgw7_spnxb-K6uuAny71QlT5lVGfggTwUOQX_bHzKsJ70UTpKKOWuL1W_rZaRkvtDStEt4tKykG3RWNXohA-fDDwQMzNbUJ_-JntTfC4UxAuSb-YOLgfxxgRIycE_XrbQirzwyPwylB326AMn4O7OsKx6cU_pAI7lxyUE-Mz8G779zVOJuf-p7o3tV8MHjXDZ7-lVGm9GfbW3Ip9i6kDFM7Y1mDuNlma1R-_G0Qa3SabPyN-fOSGBZfTqTXUkidWa3XlYspAEnRipWOhB215L-iH7diq1znQ61TRPWZnmpC-GMf6W&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.7599781,125.1481135,ChIJm5WJlsvLhzIRcUwJKXOkGBY,Kabupaten Minahasa Utara,Sulawesi Utara
Air Terjun Pelangi,"X9F2+WJG, Balinggi, Kec. Balinggi, Kabupaten Parigi Moutong, Sulawesi Tengah 94473, Indonesia",3.2,6,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHQQ5mCcnz6NZUl82yWllEYrfx1QGXmS23guC5CnsrV1IpJiSAbe7AAczEShqxPOh6YqbF4o2aiYoS_m23ropE51pOL-ww__jgAVAojjjssednuz7BuYnPUrk9nltemyJNjc1a5k0LTLJixtxGibMYNoGAVKYgbbacOE79cy8gsONO14g8Py8MR5zVleNwQD1WIEH0jfXZtlEUS4groXbcMBJZ4-bLEm3iGpjMPiKIZ6cZjohPPM06XpDggbO_pfwZCUVkc1v6RdzP2fXjUB9gqrP-_mKb5YAGJ2BC6gUkyFkUWovELGW6U5WMhJxYxIV84v_cV40QZmtD2iC3E_Vzmuoprpt9FIH1fMT-y3inaDNhP0JKATx0UfpAnebMLhd7LfAMIWRzMY-Kx9Gp7Ef9SLD6LHVJxGjjG0WM&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.0251795,120.3515718,ChIJxcNfKGRNiS0R4pV3s_hIuOE,Kabupaten Parigi Moutong,Sulawesi Tengah
Bukit Moncong-Moncong (Bulser),"PGV9+W98, Sokkolia, Kec. Bontomarannu, Kabupaten Gowa, Sulawesi Selatan 92171, Indonesia",5.0,5,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEAajk43RHqIwN93clM-mJmflJi7RygXsD887ak1f2520h9BS4Mab_wsW8aCeby1IdJupDNiITkDkutg3UThUqnge7mblOQtYo_bA-g715MIMbvzp35oUh-CHTRW03sO4vVPwkfK4XDHPJbI4y3MM1EteefkKNm82yl0war4k4R41n7UytH06igHagUak-TyCjqhXQBIePtNMmQF0wmN7G_Pqetg2fwLxT79wIlbrRCDxrfyyq_3sh-fyIEw1mkGvfZkfA70u383SLwGnrkda1CbD4D49By_e0nYgc9TeNKHg6VnA9OaLTRo5vUpd64hGiVRRMEGgPXVuUGMXlfjy0ocqJoFNqrrcmQHtO12DoV087y24Ka7nPvyt5iMoYfE0z6lO2nOabDs4UrJiq4GMhCQeh8iG46uBdF3Ky7kcgiTMkk&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.255212999999999,119.5184574,ChIJtUmQHJLnvi0R18AvmvRRXpU,Kabupaten Gowa,Sulawesi Selatan
Wisata Danau Satria Panrannuangku,"JF92+3JV, Panrannuangku, Kec. Polombangkeng Utara, Kabupaten Takalar, Sulawesi Selatan 92211, Indonesia",5.0,5,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGaFeoBd9ppzGEAq2Ww7qWUPbMpWVH7skOyPNCcl_ubZkWXF7GD71mJqo-yogcf4AVjr438RDUNe3gRSMNzTz0B6Q8aQRiQJGNq50gwFPMtGUUBvcgvDlz6jg9XOVHvP91epxG5UjR2-_lEqtd9XvkMpawLP0XVD-GWiV2_AhIhSD-THvY29dqQU6w5fagTsPwFCzUnN58jNDOZp12CAWf6t5lTl6H9lDt9IKkGUMqZ0ODcwp8uO7xilsn9L-Y5LHViZQ31FNfg02c38zu29SdmTaL8cu7hDXDbpwTfi-Eo16HwMGyY-atqQLvakXLPDcgXaSFvE1R8qLUMtiOO5u8qj_8azD8yogvLyiu3gWdUHgGpQ4Iri475vReR-1T0GSt_rcGghfXOFMwXvAmHCIM6iy7RSl_dL4ybf0i2xkhJwg&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.382255,119.451538,ChIJLZxux6jZvi0Rk_efUIuRnsQ,Kabupaten Takalar,Sulawesi Selatan
Air terjun baruttung,"CM2F+5WJ, Jangan-Jangan, Kec. Pujananting, Kabupaten Barru, Sulawesi Selatan 90762, Indonesia",5.0,5,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGxCXJCpG7DDS5SDv1ZSEgY5ULNmMjpn_tLw_-F2XdTAHCeuHraSAaWLwBCVKP-jtKQSPedQfd9WsmFN5vY8jyz3Bjh5A8sf-8TH-MPqQ1BiqaXtdCOaqhhMwzhwFEpNVUhDHmCM1Dc7tWo60JEUdoHdygP0JVN462El8eLgICTIiMKo0CqS_hd0AJj2BBboj_SChfjfEyaN5s4WnTrVBfoY0q3zyHkmNy96wu_29hAe74AO4wtJ5eQiONf2KKZ1uNAia5hoDwYB4LZqu2fMeqbEVIbFXmERFruv5XIWGl_R-8xv79HQz5I0zqZdl1aMHtRK6dWfEB-CtQ0P4Hg6r46oBXHHWZ1RjFnEaewzO9pHlYu1sRXytafEfnPf29F2QM8Ljav_siKHVSfwwy5pLtbnZzuyvzac28dstaDr-VtSUltptHyg2bF2DunyRqY&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.5995417,119.6747683,ChIJF16IIAA7vi0RyD5hUAOKoZQ,Kabupaten Barru,Sulawesi Selatan
Gunung Lantiangoro,"9M53+HMR, Jangan-Jangan, Kec. Pujananting, Kabupaten Barru, Sulawesi Selatan 90762, Indonesia",5.0,5,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEX-fQYeplmi5K9iUKHFHGcx9haZINdHMdVfZUXyGmRk1jQqnTQKfCJge0u7D8rVPUzYCk226t_ykfsLOujUVR0QR4JBBv1LwRib5KMuf3yX1JgUE2O5avSIiN00ipu65cKgbM51e73wEm8vSAyNBYZQXaKtwdDNuK8ehS39pnZHl8iN-AivP4pPZOqkaDj863xLP506vN3mzFadPowZCg2K4dY-6K59G-uOHO1sSV_3zQpOeaaoo4ZEHdlGBtbXNtr6yC4LzW-_2SruQbPmXdhk3w63tn4YBGMVaHH9rzbLVp3TIawD8VX4d-BW7BLlGWM3kfzrSl2uckbbrCycUZS4yR5uD3n9es7K9CxO0k2v6PtgUjabFLAihWYGIfwBs4aXA7HkhFJEO6gepBaxmMTnZjJc0ruuby12w_wHungOLmq&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.641024,119.654147,ChIJ5T-ntMg5vi0RDQjDSViCoyo,Kabupaten Barru,Sulawesi Selatan
Air Terjun Itto Sarasa,"Unnamed Road, FM9G+FCW, Kaseralau, Kec. Batu Lappa, Kabupaten Pinrang, Sulawesi Selatan 91254, Indonesia",5.0,5,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEG39JZutXIdmROtSVPVMUol7pdJ4mu5mDLlmGWCeHdmxQnzQGWpO159T4HqaXAymJBNXY3N71MYj17wxriODebWx0gct5wQjvJlmGxcdnKxiKdaWakLr1XarOHPNqRfJBGr2HNLvBESMGihFoXU6Gv6J1jnTBRDGFWammmbcCLJEOXCZAzP-oH-XEAiETtk4bUtYjYBX0FURsfE0QrgMXd6uu6EmwVmjsRJGdEh3z9UZDuL2cIs5lFuDqxsRAPNvEoG3yLqn8wSGjwqIgyxIL-YtLRxBrTHWckK1QWG1hKhSLMijlpRSvYz4AGDDAfPdOwXvbXCClir-xZzkELQfFoKC75ZWSoNG0dDQ_AVUZ9pZaL-A9Yp_ERKD5SlcSfd-mzSjYFizhHGmeHLOkJElrOQfuzHSo9j6LjvPz7l0AAI-G4&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.5312535,119.6760645,ChIJa5wTr1dplC0RjFCwcrHF-rs,Kabupaten Pinrang,Sulawesi Selatan
Wisata Batu Tangnga,"7333+2GM, Batu, Kec. Pitu Riase, Kabupaten Sidenreng Rappang, Sulawesi Selatan, Indonesia",5.0,5,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEG2MJ0zLRIRyZoXMxshQtQ-XCTTeDEhtKeXsczdjvJ8KP2as_UoC-gBo_X_2XbMNblH9n6tW1EB0tZ3M7jkaHnzRHfqQpJnY3h3NJophjFnWHQkIjDWM1kQfLl5VI-15JQPmDRS-jQJ-QLeBp0qh2UTMFopbnlHHNgFJfnc-b7qARli58Au7CJx17uuUleGTf_9t-HX-fqgTsqVG8eNHogW7uOC_3xhaMbsBmNzqiVwwZ_-jcbE03MlG2WSPN6SwHjbHU2ed7lEqiDS5ZUXZgvkjkU3GRIX4sRM3jm58Od9mH0YHPxbi5Vy2-XdpyroZjYCrqCkNPBrmXYPFWCXfMuFbjWHTzqHvRczlBv0khWLTno-WQTW4rFDFh_oNXALHFOCnwX3cPd__2y-NOtSCHrLWC2QAzK35TXeSPgmn10&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-3.747405,120.0537896,ChIJGw8nDQAtlC0R-A4kiDfuQpE,Kabupaten Sidenreng Rappang,Sulawesi Selatan
