place_id,nama_wisata,alamat,lat,long,kabupaten,provinsi
ChIJ3ePiUcnLoy0RrMrQTBP5S1w,Museum Bharugano Wuna,"5P8H+X29, Jl. By Pass Raha, Kabupaten Muna, Sulawesi Tenggara 93611, Indonesia",-4.8325856,122.727613,Kabupaten Muna,Sulawesi Tenggara
ChIJgYxowmfbeTIRG3GEUf2VROo,Air terjun taluditi,"JQXX+97F, Mekarti Jaya, Kec. Taluditi, Kabupaten Pohuwato, Gorontalo, Indonesia",0.6484375,121.7981719,Kabupaten Pohuwato,Gorontalo
ChIJ_SpHgjBllC0REwtuMOpBsIQ,Pasir Hijau Batara Malong,"Jln poros, Ulusaddang, Kec. Lembang, Kabupaten Pinrang, Sulawesi Selatan 95134, Indonesia",-3.4427297,119.5916702,Kabupaten Enrekang,Sulawesi Selatan
ChIJMRfvi0Opvi0RvettpYzS1OM,Bendungan Bokong,"G3JV+6PH, Gattareng, Kabupaten Bulukumba",-5.4694481,120.094363,Kabupaten Bulukumba,Sulawesi Selatan
ChIJxeVKHkgFhzIR5YVbLB8xUnY,PANTAI TANJUNG RIA,"C439+3RW, Manembo-Nembo, Kec. Matuari, Kota Bitung, Sulawesi Utara, Indonesia",1.4025979,125.1194501,Kota Bitung,Sulawesi Utara
ChIJpYI-JwCvcDIRtq2WdKb_FKc,Pantai Vaname,"4CWX+9V, Bugis, Kabupaten Buol, Sulawesi Tengah, Indonesia",1.1463674,121.4493818,Kabupaten Buol,Sulawesi Tengah
ChIJaSbAsPcOpC0RkfhyqWX7Y58,Permandian Gua Wandigi,"GR3R+82G, Kambula Mbulana, Kabupaten Buton",-5.496692899999999,122.8400849,Kabupaten Buton,Sulawesi Tenggara
ChIJJctq7gYpvi0RG11hgM-3oG0,Pantai MHG,"GJH2+93F, Lalolang, Kec. Tanete Rilau, Kabupaten Barru, Sulawesi Selatan 90761, Indonesia",-4.4707903,119.5995219,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJv_ByS7RdhzIRe0q-Idm3mmA,Tugu Perdamaian PERMESTA Dan Pusat,"6JFC+3V2, Malenos Baru, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",1.2226488,124.6221444,Kabupaten Minahasa,Sulawesi Utara
ChIJ71t9rcgljTIRfREnA5_IDP0,Objek Wisata Telaga Lotta Indah,"WP28+8H6, Moronge Sel. I, Kec. Moronge, Kabupaten Kepulauan Talaud, Sulawesi Utara, Indonesia",3.9007874,126.7164041,Kabupaten Kepulauan Talaud,Sulawesi Utara
ChIJu7Gm7RV3pC0RyKY9Ydryk7E,Permandian Tanjung Kaobula Kotamara,"Waborobo, Kota Bau-Bau",-5.507078,122.596901,Kota Baubau,Sulawesi Tenggara
ChIJ59b7OVEvly0RYIScER7Ipsw,Gua Tengkorak / Gua Lawolatu,"P22Q+G56, Lapai, Kec. Ngapa, Kabupaten Kolaka Utara, Sulawesi Tenggara 93958, Indonesia",-3.2987175,121.0378894,Kabupaten Kolaka Utara,Sulawesi Tenggara
ChIJUU1kge09fjIRl0FH1Xmev2w,Taman Pobundayan,"P873+78J, Jl. DC. Manoppo, Pobundayan, Kec. Kotamobagu Sel., Kota Kotamobagu, Sulawesi Utara, Indonesia",0.7132239,124.3032569,Kota Kotamobagu,Sulawesi Utara
ChIJPXe_ESsblC0Rgulxb4w9Oow,Gunung Rantemario,"Gn. Rantemario, To'lajuk, Kec. Latimojong, Kabupaten Luwu, Sulawesi Selatan, Indonesia",-3.385,120.024167,Kabupaten Enrekang,Sulawesi Selatan
ChIJ5UsOE9LxdjIRHGbphFtVXEw,Cagar Alam Gunung Tinombala,"Unnamed Road, HMRM+X3R, Ogobayas, Mepanga, Parigi Moutong Regency, Central Sulawesi 94552, Indonesia",0.5924820000000001,120.6826429,Kabupaten Tolitoli,Sulawesi Tengah
ChIJNTiT6Vxfmi0RnS83gAzeEnY,"FATUTOKO,GERESA,BUNGKU TIMUR,MOROWALI","82HM+6C2, Geresa, Kec. Bungku Tengah, Kabupaten Morowali, Sulawesi Tengah, Indonesia",-2.6719967,122.0335281,Kabupaten Morowali,Sulawesi Tengah
ChIJZ6A6Est_mC0RRoNyEANz-2M,PERMANDIAN MULTI BAITO,"Q8RC+5XQ, Baito, Kec. Baito, Kabupaten Konawe Selatan, Sulawesi Tenggara 93883, Indonesia",-4.2095413,122.3224915,Kabupaten Konawe Selatan,Sulawesi Tenggara
ChIJKVrYFbLJoy0RlYJTrmzBNIo,Mata Air Wolio,"3QF2+67Q, Lakarinta, Kabupaten Muna",-4.9269019,122.7507253,Kabupaten Buton Tengah,Sulawesi Tenggara
ChIJLx-CpS8xoS0RZE5Gm2Mtu8Y,Pantai Onowa,"QG2P+QV2, Waha, Wangi-Wangi Sel., Kabupaten Wakatobi, Sulawesi Tenggara, Indonesia",-5.2481057,123.5371312,Kabupaten Wakatobi,Sulawesi Tenggara
ChIJXe8dZbtSkC0RFUQbPxQOBlM,JEMBATAN GANTUNG CENDANA HITAM,"Cendana Hitam Tim., Kec. Tomoni Tim., Kabupaten Luwu Timur, Sulawesi Selatan 92985, Indonesia",-2.5309843,120.9125015,Kabupaten Luwu Timur,Sulawesi Selatan
ChIJxxwaKs2egDIR-AC6L5daN38,Pantai Dodap,"Pantai Dodap, Bolaamongondow, Dodap Pantai, Kec. Tutuyan, Kabupaten Bolaang Mongondow Timur, Sulawesi Utara, Indonesia",0.7043638999999999,124.5968264,Kabupaten Bolaang Mongondow Timur,Sulawesi Utara
ChIJn0IwsjwRjC0R-oYfqNGV7uI,Situs Cagar Budaya Lumpang Batu Desa Bangga,"QW4G+H55, Desa, Bangga, Kec. Dolo Sel., Kabupaten Sigi, Sulawesi Tengah 94361, Indonesia",-1.2436179,119.9254784,Kabupaten Sigi,Sulawesi Tengah
ChIJTWXuJEqDgy0R5wp4bkaqmV8,Permandian Desa Balayon,"F6PX+37P, Balayon, Kec. Liang, Kabupaten Banggai Kepulauan, Sulawesi Tengah 94883, Indonesia",-1.5147932,123.2482113,Kabupaten Banggai Kepulauan,Sulawesi Tengah
ChIJsbF3bfaThi0RvJ6OiMudJ18,Wisata Pantai Ompotian,"6H88+J97, Jl. Trans Sulawesi, Pakowa, Pagimana, Kabupaten Banggai, Sulawesi Tengah 94752, Indonesia",-0.7834747,122.5659288,Kabupaten Banggai,Sulawesi Tengah
ChIJfY-ZR--vmS0RU6Bm52bgSLY,Pantai BMW,"96H3+FWG, Bandaeha, Kec. Molawe, Kabupaten Konawe Utara, Sulawesi Tenggara, Indonesia",-3.6213076,122.204826,Kabupaten Konawe,Sulawesi Tenggara
ChIJkRfYonjooi0R8zgCEi7l2aw,pantai langkowala,"pantai langkowala, Unnamed Road, Lantowua, Kec. Rarowatu Utara, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia",-4.7186433,122.0313535,Kabupaten Muna Barat,Sulawesi Tenggara
ChIJt_Oa0Pixoy0RcUGcZS9J-pA,Benteng Kotano Wuna,"Lakologou, Kec. Tongkuno, Kabupaten Muna, Sulawesi Tenggara 93352, Indonesia",-4.9718863,122.6190673,Kabupaten Buton Tengah,Sulawesi Tenggara
ChIJScynhqu5lC0RxenwUlETCuw,AGROWISATA BUKIT MOLOKU,"CWXR+R7M, Totoli, Kec. Banggae, Kabupaten Majene, Sulawesi Barat 91415, Indonesia",-3.5506922,118.9407614,Kabupaten Majene,Sulawesi Barat
ChIJp9hvSMT0ly0RCrolpH2bR00,Pantai Burung-Burung (PBB),"Pantai Burung-Burung (PBB), Kolakaasi, Kec. Latambaga, Kabupaten Kolaka, Sulawesi Tenggara 93511, Indonesia",-4.042241199999999,121.5670959,Kabupaten Kolaka,Sulawesi Tenggara
ChIJWS_6VIK_vi0Rxhtoz7B85Fw,Kampung Wisata Bulo,"PRFM+HFM, Parigi, Kec. Tinggimoncong, Kabupaten Gowa, Sulawesi Selatan, Indonesia",-5.2760453,119.8336835,Kabupaten Gowa,Sulawesi Selatan
ChIJXXaEewALhzIRu15cjq_XXXg,"Mini Zoo, Rumah Alam Manado","FVHQ+WJ, Kairagi Weru, Kec. Paal Dua, Kota Manado, Sulawesi Utara, Indonesia",1.4797892,124.8890534,Kota Manado,Sulawesi Utara
ChIJiegx5xNrizIRGzeWMJUGqTk,Pantai Poa,"Pantai Poa, Nanusa, Nusa Tabukan, Sangihe Islands Regency, North Sulawesi, Indonesia",3.7964302,125.5665857,Kabupaten Kepulauan Sangihe,Sulawesi Utara
ChIJ9Ui3dgALizIReDhr3S2eSGQ,TASUMARO,"JGHC+GVJ, Tola, Kabupaten Kepulauan Sangihe",3.628835599999999,125.5221331,Kabupaten Kepulauan Sangihe,Sulawesi Utara
ChIJf69EWvAPgy0RZlLnyIZtfwo,Teluk Lalong,"CH2R+4M, Pasir Putih, Kec. Banggai, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",-1.5996527,123.5916531,Kabupaten Banggai Kepulauan,Sulawesi Tengah
ChIJm3pqW2u_mS0RlhO_HPVbceg,Danau Rano Iwoi Tekonda,"F3Q9+XR6, Wanggudu, Kec. Asera, Kabupaten Konawe Utara, Sulawesi Tenggara 93353, Indonesia",-3.5100967,122.0695002,Kabupaten Konawe Utara,Sulawesi Tenggara
ChIJFcHGGOB5pC0RKkjLl7utZoI,Bone Marangi,"HG6M+87, Wara, Kabupaten Buton",-5.439174599999999,122.5331341,Kabupaten Buton Selatan,Sulawesi Tenggara
ChIJ66Abhxf1ly0RBV74HPErL2U,GPdI Bukit Hermon Kolaka,"XH2V+9MF, Sakuli, Kec. Latambaga, Kabupaten Kolaka, Sulawesi Tenggara 93511, Indonesia",-4.049056600000001,121.5941697,Kabupaten Kolaka,Sulawesi Tenggara
ChIJHf0ptVzzoy0RtKA6AJE4wxM,Bendungan Loko,"MPGR+G6, Kamelanta, Kec. Kapontori, Kabupaten Buton, Sulawesi Tenggara 93755, Indonesia",-5.323640999999999,122.7405852,Kabupaten Buton,Sulawesi Tenggara
ChIJoVjdSwCHlC0R1EFWUl8yhbU,Wisata alam tangga 1000,"JC33+M45, Dusun Kaola, Batetangnga, Kec. Binuang, Kabupaten Polewali Mandar, Sulawesi Barat, Indonesia",-3.3958743,119.4028493,Kabupaten Polewali Mandar,Sulawesi Barat
ChIJ-4YvyU4teTIRieyNRO-Zpy0,BUKIT GORESAN TIMUATO,"J2FG+JWM, Jl. Gorontalo Outer Ring Road, Timuato, Kec. Telaga Biru, Kabupaten Gorontalo, Gorontalo 96181, Indonesia",0.6240829999999999,123.0272959,Kabupaten Bone Bolango,Gorontalo
ChIJqajooB6_ky0R5f509uLwcRg,Sarambu Sikore,"3PQ5+CGG, Awan, Kec. Awan Rante Karua, Kabupaten Toraja Utara, Sulawesi Selatan 91856, Indonesia",-2.9114498,119.7088252,Kabupaten Tana Toraja,Sulawesi Selatan
ChIJx3Faf8yXkS0R5lk8lH_CJ_s,AIR TERJUN REMA TAMBOKE,"FFFC+F33, DESA, Tamboke, Kec. Sukamaju, Kabupaten Luwu Utara, Sulawesi Selatan 92963, Indonesia",-2.526367,120.470163,Kabupaten Luwu Utara,Sulawesi Selatan
ChIJ8eDwt9mrcDIR7V0i8b2oIKE,Pantai Desa Tamit (Tamit Paradise),"3H5H+HC, Tamit, Kec. Bunobogu, Kabupaten Buol, Sulawesi Tengah, Indonesia",1.0597732,121.5783639,Kabupaten Buol,Sulawesi Tengah
ChIJSzjbFHX_mC0RQ6hfKPxlnBw,Pantai One-One,"79FR+9R, Taipa, Kabupaten Konawe Utara, Sulawesi Tenggara, Indonesia",-3.7265613,122.3920717,Kabupaten Konawe,Sulawesi Tenggara
ChIJAQZiBoZrpC0Rq5iSJgFnVr8,Pantai watiginanda,"8MHJ+Q5X, Jl. Gajah Mada, Bangun, Kec. Sampolawa, Kabupaten Buton, Sulawesi Tenggara, Indonesia",-5.670508799999999,122.6804809,Kabupaten Buton,Sulawesi Tenggara
ChIJ5ZpvfURBvi0RyLaVpusgyu0,Bukit Bonto Payung,"7P67+XQR, Pujananting, Kec. Pujananting, Kabupaten Barru, Sulawesi Selatan 90762, Indonesia",-4.7375172,119.7143799,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJB_SBEZnzlS0R95mfsXPUb4Q,Wisata Alam Chaputo,"MRMG+RG4, Pesse, Kec. Donri Donri, Kabupaten Soppeng, Sulawesi Selatan, Indonesia",-4.3154885,119.8263356,Kabupaten Barru,Sulawesi Selatan
ChIJjR40tXgTui0RKm3gsw0NyNk,Pantai Appatanah,"Pantai Appatanah, Appatanah, Bontosikuyu, Selayar Islands Regency, South Sulawesi, Indonesia",-6.4989347,120.4831764,Kabupaten Kepulauan Selayar,Sulawesi Selatan
ChIJcdEnilCZiy0RJmcA9JD3UAM,Pantai Seribu Kelapa,"Sarude, Kec. Sarjo, Kab. Pasangkayu, Sulawesi Barat 91591, Indonesia",-0.855057,119.5571857,Kabupaten Pasangkayu,Sulawesi Barat
ChIJY_Fw9zb1mi0RK3H-K0y13ls,Poentjak Unsongi Indah,"92H3+56, Unsongi, Kabupaten Morowali",-2.6220222,122.0030471,Kabupaten Morowali,Sulawesi Tengah
ChIJnVT6SLLVlS0RwKqzBu5b_pg,Wisata Cekdam Lagading,"538G+5MJ, Unnamed Road, Lagading, Kec. Pitu Riase, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91691, Indonesia",-3.8345479,120.0766447,Kabupaten Sidenreng Rappang,Sulawesi Selatan
ChIJ587eUXYnmC0RjIAmdVFDaDA,Air Terjun Batu Lukis,"3PJ4+47C, Ulu Mowewe, Mowewe, Kabupaten Kolaka Timur, Sulawesi Tenggara 93517, Indonesia",-3.9196931,121.7056501,Kabupaten Kolaka,Sulawesi Tenggara
ChIJ42qeMW_pvi0ReEM01REBP7M,Air Terjun Borisallo,"QMG8+32, Belapunranga, Kec. Parangloe, Kabupaten Gowa, Sulawesi Selatan 92173, Indonesia",-5.224829,119.665002,Kabupaten Takalar,Sulawesi Selatan
ChIJkyYH0tL1vi0RlMoo1EQrRoM,Bulu tombolo,"Unnamed Road, 2P2Q+CVH, Labuaja, Kec. Cenrana, Kabupaten Maros, Sulawesi Selatan 90561, Indonesia",-4.998929400000001,119.7397438,Kabupaten Maros,Sulawesi Selatan
ChIJt2k0dfJRvi0RTFingrXH33o,"Lamperangan, Desa Kabba, Kec. Minasatene","4HQV+F9M, Kabba, Kec. Minasatene, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90614, Indonesia",-4.8612877,119.5934189,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJM03dz7ntuy0Rp9GxEu0hXR8,SUAR MENARA INDAH,"7F6P+38Q, Menara Indah, Kec. Bontomatene, Kab. Kepulauan Selayar, Sulawesi Selatan, Indonesia",-5.739778299999999,120.4858593,Kabupaten Bulukumba,Sulawesi Selatan
ChIJSbXz60Clli0R7m1gW7aW-eg,Wisata Sawah Kurusumanga,"J88M+FW6, Kurusumanga, Kec. Belopa, Kabupaten Luwu, Sulawesi Selatan 91994, Indonesia",-3.3838385,120.3347735,Kabupaten Luwu,Sulawesi Selatan
ChIJ7SgFRB4LizIRa3syX5RJRbY,DERMAGA APUNG TAHUNA,"JF5R+5G7, pelabuhan tua, Kec. Tahuna, Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia",3.6079139,125.4913062,Kabupaten Kepulauan Sangihe,Sulawesi Utara
ChIJ45QF1EIPgy0RxU-85zBvUMQ,Pantai Bone Moute,"9HRH+228, Pasir Putih, Kec. Banggai, Kab. Banggai Laut, Sulawesi Tengah, Indonesia",-1.6099625,123.5775781,Kabupaten Banggai Kepulauan,Sulawesi Tengah
ChIJB8yK5mHtmC0RyBV7LRDc5c8,Wisata papalimbang Kendari,"2HCM+5Q7, Unnamed Road, Lapulu, Kota Kendari, Sulawesi Tenggara, Indonesia",-3.9795928,122.5844213,Kota Kendari,Sulawesi Tenggara
ChIJ5SjLbr87oy0RkLnhGTQ3Fg8,Pantai Pising,"Pantai Pising, Mapila, Kabaena Utara, Kabupaten Bombana, Sulawesi Tenggara 93781, Indonesia",-5.0673606,121.8751196,Kabupaten Bombana,Sulawesi Tenggara
ChIJOU9753iDoy0RJqH9h0PJuWo,Goa maobu,"M9PW+HFH, Lalibo, Kec. Mawasangka Tengah, Kabupaten Buton, Sulawesi Tenggara, Indonesia",-5.3135669,122.3962241,Kabupaten Muna,Sulawesi Tenggara
ChIJO2fARwZHhzIRJXKtumZrmLU,Telaga Sendow,"Telaga Sendow, Kopiwangker, Kec. Langowan Bar., Kabupaten Minahasa, Sulawesi Utara, Indonesia",1.156355,124.8277482,Kabupaten Minahasa,Sulawesi Utara
ChIJd2f8FcFlfjIRf9_t-7KirJQ,Air Terjun Desa Sauk,"RX84+G3F, Sauk, Kec. Lolak, Kabupaten Bolaang Mongondow, Sulawesi Utara, Indonesia",0.8163225,123.9551602,Kabupaten Bolaang Mongondow,Sulawesi Utara
ChIJ_9OZgb-hhi0RBcJV4dIQNvc,Uwe Molino,"2QRJ+V5P, Tontouan",-0.9577948,122.7804644,Kabupaten Banggai Laut,Sulawesi Tengah
ChIJo6rv5FRpgy0RREoR7lealD8,Binotik,"68PF+QWH, Lipulalongo, Labobo, Kab. Banggai Laut, Sulawesi Tengah, Indonesia",-1.7630667,123.3248483,Kabupaten Banggai Kepulauan,Sulawesi Tengah
ChIJLbXd28sJhC0R7Kks0l60v0o,Labotan Bone,"R256+GMH, Ombuli, Kec. Bulagi Utara, Kabupaten Banggai Kepulauan, Sulawesi Tengah, Indonesia",-1.1911881,123.0117317,Kabupaten Banggai Laut,Sulawesi Tengah
ChIJW_b-jH9ppC0RuOtG1N53IPc,Pantai Majapahit,"8JM9+VJW, Jl. Poros Batauga, Katilombu, Kec. Sampolawa, Kabupaten Buton, Sulawesi Tenggara 93752, Indonesia",-5.6652673,122.619069,Kabupaten Buton,Sulawesi Tenggara
ChIJxx2tDpjToy0R1qqmsCgvhM4,Wisata KAREDE (Permandian Air Hangat),"5XPJ+4GC, Jl. Ronta-Buranga, Een Sumala, Kec. Bonegunu, Kabupaten Buton Utara, Sulawesi Tenggara 93673, Indonesia",-4.81468,122.9812561,Kabupaten Buton Utara,Sulawesi Tenggara
ChIJi3MkYkillC0R4sPd9zCaJYw,Bahari Nusantara Mosso Mario,"HVP9+94G, Mosso Dhua, Kec. Sendana, Kabupaten Majene, Sulawesi Barat 91452, Indonesia",-3.4149851,118.8681734,Kabupaten Majene,Sulawesi Barat
ChIJU3_B-H83uS0RWr8XEy83D_Y,Pantai Indah Pannara,"7QXC+82X, Empoang Sel., Kabupaten Jeneponto",-5.701644099999999,119.7700977,Kabupaten Jeneponto,Sulawesi Selatan
ChIJ83I0Asc3ui0RfH3Ke6MAGp8,Tanjung Baloiya,"QCRW+R4W, Bontotangnga, Kab. Kepulauan Selayar",-6.2078814,120.4453264,Kabupaten Kepulauan Selayar,Sulawesi Selatan
ChIJHQryAORrlC0Ro0_HHSAGfUA,Air Terjun Lagandang,"Unnamed Road, GQ2G+27X, Bamba Puang, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752, Indonesia",-3.4998915,119.7757344,Kabupaten Enrekang,Sulawesi Selatan
ChIJ5T_BYHgPizIRKQAMWoBA-FI,Pantai Wisata Kendahe,"Pantai Wisata Kendahe, Kendahe I, Kendahe, Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia",3.6869883,125.3990026,Kabupaten Kepulauan Sangihe,Sulawesi Utara
ChIJ_1DGcwAJ8TIRFsejSd3kGL8,Pulau Terluar Indonesia,"HH5M+VJ, Miangas, Kabupaten Kepulauan Talaud, Sulawesi Utara, Indonesia",5.5596588,126.5840784,Kabupaten Kepulauan Talaud,Sulawesi Utara
ChIJnyRw99G7oi0R2VIXGLEYqC8,Bukit Tinabitte,"FVRC+MFW, Tinabite, Kec. Lantari Jaya, Kabupaten Bombana, Sulawesi Tenggara, Indonesia",-4.5082642,121.8711947,Kabupaten Bombana,Sulawesi Tenggara
ChIJ29qWc-HZki0RIec9DJAyMMc,Tepi Laut Mamuju,"8VCJ+V52, Rimuku, Kabupaten Mamuju, Sulawesi Barat, Indonesia",-2.677864,118.8803761,Kabupaten Mamuju,Sulawesi Barat
ChIJEXG5wyzljy0Rf9O8daWq4-8,Air Terjun MATARUTUNG,"Jalan Trans Sulawesi, Trans bunta, Kec. Petasia, Kabupaten Morowali Utara, Sulawesi Tengah 94971, Indonesia",-1.9908866,121.3587144,Kabupaten Morowali Utara,Sulawesi Tengah
ChIJ7zFmNNJZjC0RQQP2s_RMrj8,KOLAM RENANG TIRTABARAS,"HC6G+F79, Jln. Nusalontar, Lelejae",-1.4388378,119.4257406,Kabupaten Pasangkayu,Sulawesi Barat
ChIJS1rPfLDHlC0RgnTilKAeJt4,pantai pasir putih rangas,"CWJP+X35, Rangas Bar., Totoli, Kabupaten Majene",-3.56762,118.93523,Kabupaten Majene,Sulawesi Barat
ChIJ6RO42nUJky0R2D63Zfsp258,Destinasi digital Kampung Natal,"39HP+9QC, Tondok Bakaru, Kec. Mamasa, Kabupaten Mamasa, Sulawesi Barat 91362, Indonesia",-2.9215558,119.3868811,Kabupaten Mamasa,Sulawesi Barat
ChIJQ1w3NAAFeTIRGg97MULwKjI,WISATA BUNGA BUKIT CINTA,"JGJM+3X3, Tenilo, Kec. Paguyaman, Kabupaten Boalemo, Gorontalo 96261, Indonesia",0.6301448,122.5349187,Kabupaten Gorontalo,Gorontalo
ChIJffm-DS9Ovi0REDiUB7CTne4,Monumen Tantangan Ewako,"Jl. Poros Tonasa No.2, Padoang Doangan, Kec. Pangkajene, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan 90614, Indonesia",-4.835737900000001,119.5472782,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJ3Yr0RIMrky0R_h2K_KHfgwc,Wisata pantai Losa,"Lebani, Kabupaten Mamuju",-2.6957883,118.7801936,Kabupaten Mamuju,Sulawesi Barat
ChIJM9JH9NVhlC0RpjWs_cSPsmQ,Wisata Pasir Putih Makkerre,"GCFM+W5R, Jl. Poros Pinrang - Polman, Mirring, Kabupaten Polewali Mandar",-3.4751384,119.4328964,Kabupaten Polewali Mandar,Sulawesi Barat
ChIJOXBzrqsxvi0RR-p3WK_uxHY,Wisata Bahari Politani,"Wisata Bahari Politani, Mandalle, Pangkajene and Islands Regency, South Sulawesi 90655, Indonesia",-4.5668792,119.5944764,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJxTSyOcpxfjIR3jqubxpRMY8,Pantai Pondok Cinta,"V2P4+W27, Jalan, Motabang, Kec. Lolak, Kabupaten Bolaang Mongondow, Sulawesi Utara, Indonesia",0.8872797,124.0050511,Kabupaten Bolaang Mongondow,Sulawesi Utara
ChIJabgm2uBFji0Rmz-KueIR7Tc,Goa Latea,"6MV4+QR2, Tentena, Pamona Pusalemba, Kabupaten Poso, Sulawesi Tengah 94663, Indonesia",-1.7556018,120.6570221,Kabupaten Poso,Sulawesi Tengah
ChIJ-Zvv3c3VfjIRZH-5F6QIi3Q,Agrowisata Mekar Jaya Farm,"G5X7+F38, Unnamed Road, Duano, Kecamatan Suwawa Tengah, Kabupaten Bone Bolango, Gorontalo 96121, Indonesia",0.5486624999999999,123.1627031,Kabupaten Bone Bolango,Gorontalo
ChIJx4Na-c3poy0RPDZ6fkAFVic,Gunu Lambelu,"Gunu Lambelu, Konde, Kec. Kambowa, Kabupaten Buton Utara, Sulawesi Tenggara, Indonesia",-5.1125,122.8483333,Kabupaten Buton,Sulawesi Tenggara
ChIJGZFcXiGblC0RtpFq8kVFOMo,Buttu Dakka,"Buttu Dakka, Dakka, Kec. Tapango, Kabupaten Polewali Mandar, Sulawesi Barat, Indonesia",-3.3708333,119.2133333,Kabupaten Polewali Mandar,Sulawesi Barat
ChIJX8OOJV0wki0R-vEBNLbdmjk,Buntu Tabuan,"Buntu Tabuan, Rinding Allo, Kec. Limbong, Kabupaten Luwu Utara, Sulawesi Selatan, Indonesia",-2.5652778,119.9386111,Kabupaten Toraja Utara,Sulawesi Selatan
ChIJn7esqqpKiS0RIt-w4FcJW7o,Pantai Melasti Rayon Tambu,"Pantai Melasti Rayon Tambu, jl. pantai, tambu, Kec. Sausu, Kabupaten Parigi Moutong, Sulawesi Tengah 94473, Indonesia",-1.0441473,120.5278821,Kabupaten Tolitoli,Sulawesi Tengah
ChIJU1WO6pnWfjIRZFYXw2pCUHU,Wisata Pemandian Air Panas Lombongo,"Jl. Taman Wisata, Lombongo, Kecamatan Suwawa Tengah, Kabupaten Bone Bolango, Gorontalo 96583, Indonesia",0.5479944,123.1788682,Kabupaten Bone Bolango,Gorontalo
ChIJHXh7Mhk9fjIRz-Wsft0QRAY,KOTAMOBAGU,"Jl. Gatot Subroto, mongkonai induk, Kec. Kotamobagu Bar., Kota Kotamobagu, Sulawesi Utara, Indonesia",0.7375741000000001,124.2766933,Kabupaten Bolaang Mongondow,Sulawesi Utara
ChIJsx1-Wbsvly0R6P83iBeMCg8,Permandian Sulembe,"M2MJ+CMM, Unnamed Road, Watu Mutaha, Kec. Ngapa, Kabupaten Kolaka Utara, Sulawesi Tenggara 93958, Indonesia",-3.316417,121.031671,Kabupaten Kolaka Utara,Sulawesi Tenggara
ChIJwdEhCgDxmC0RPe-zb1d1_wY,Wisata Pantai Konawe Timur Tanjung Lalimbue,"4GJ5+967, Lalimbue, Kabupaten Konawe",-3.869099,122.5080376,Kabupaten Konawe,Sulawesi Tenggara
ChIJsdlhfr1hvi0RKi_NFhTKIs8,Air Terjun Bantimurungnge,"3RM9+8X5, Pattiro Deceng, Kec. Camba, Kabupaten Maros, Sulawesi Selatan 90562, Indonesia",-4.9167431,119.8199965,Kabupaten Maros,Sulawesi Selatan
ChIJ39sTxJcpvi0R3J_0EDTrB0I,Pantai atapange,"GHGX+PP2, Lalolang, Kec. Tanete Rilau, Kabupaten Barru, Sulawesi Selatan 90761, Indonesia",-4.4732264,119.599251,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJx2TVkDQ7vi0R2LOBpEm5FuQ,Bukit Nanas Bette,"CM2W+47, Jangan-Jangan, Kec. Pujananting, Kabupaten Barru, Sulawesi Selatan, Indonesia",-4.5996399,119.6956469,Kabupaten Pangkajene Dan Kepulauan,Sulawesi Selatan
ChIJNX5e9UhFkC0RS81bFvNFNDc,Tugu tongku Tambee desa Landangi,"G4HG+HR, Matano, Kec. Nuha, Kabupaten Luwu Timur, Sulawesi Selatan 92983, Indonesia",-2.4711108,121.1271211,Kabupaten Luwu Timur,Sulawesi Selatan
ChIJ0Z3gH9SfizIRPXhi9E66mUU,Humusu Beach,"GJW5+2WP, Kulur II, Kec. Tabukan Tengah, Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia",3.5450767,125.6098129,Kabupaten Kepulauan Sangihe,Sulawesi Utara
ChIJK4LnscOjizIRU8bgcDOGhg8,BATU SENGGELOHE,"Unnamed Road, GF2P+R7R, Kec. Manganitu, Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia",3.5021066,125.485632,Kabupaten Kepulauan Sangihe,Sulawesi Utara
ChIJ4YORGwC9iy0RMxbhyqoPe0A,Desa Wisata Towale 2019,"7MFJ+H59, Ampera - Surumana, Towale, Kec. Banawa Tengah, Kabupaten Donggala, Sulawesi Tengah 94351, Indonesia",-0.7260928,119.6804713,Kabupaten Donggala,Sulawesi Tengah
