nama_wisata,alamat,rating,jumlah_review,kategori,image,lat,long,place_id,kabupaten,provinsi
Pantai Muhajirin,"Unnamed Road, Pasimarannu, 92671, Panaikang, Kec. Sinjai Tim., Kabupaten Sinjai, Sulawesi Selatan, Indonesia",4.4,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFRE22XAgJrw91U0Gp1iiW6RfbecBuKZqUqYoZg_cllX8WK6rxqJkLyTATV7Apq81pYYcPpxwjrqIJeyoE9UdpHKz59d2D_TYGhB_D5ORVXdoxWCKVJEyhT6E5-kGjvpDSyAT1uEVU2YCLFiyfqKeBbBy3rkWRt9LFYNsVleYJrbGbjqrjRr3OtKtbWbIoZnxMTSkymXiq99UcmGe4hhJvdJZiEuIH1YExb7u74_IIGlM6Qj6gGMplh7elByh5B1rJbaDmGlRWnJX3SduFgTzJp3cVxxUS-kNK5K7WyHY35Xyce8DCBT7DnnizCj2cOBpYVE3V16y7JXuPc43szk3Y3wDN1hzzFnuASwpVf7OtS-fPIrC3WHc9mkNBBqbO8rPsCHrlxOAtVLF9RQY7PyT_DfgeCWMnyIfay9Be_mj0cXkH8&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.176680999999999,120.2814984,ChIJ6_HMt44jvC0R9pZH-T0YP9U,Kabupaten Sinjai,Sulawesi Selatan
Pantai Nelayan Desa Long,"8VC5+GM2, Rerang, Kec. Damsol, Kabupaten Donggala, Sulawesi Tengah 94356, Indonesia",4.4,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHr24Q3W0iMSqt61ri2-K7fx44binSeDeCdYX0zHQl-1rnjHVIeFdni7ayheWkS6-w06-0fqA7m3njE27BOJ66ei-T8eoTY_mCNd7bVKi5R5XHbm6n1cZV31rdE8F05OO36XDLGjWwizexKgYGIftD2Ea4NQzvNJ0StCHJCjAiklb7DoAHlyEDFkYNgj2W-nnsIwhZocBCbdpFEmiS67ph0ywLi6rATC1FLfXnunENFGnKXoF5PIijntweoRpjcfgXG_hcruo5OPnZ8kJ87LA5ySSr1kxM2YR9ojGKGwmM69HxNpmPDKu_tKJHbK3AViR2GGtNF3ovGyPvMgADphr5ttDcVX9S8ws2sFkXB1NJvCoKhRk17H2b1ZOLGyR7OtAAWE-yjXgBssfrDKcOAz7bej_IALbddZMeLG6XBAjnFtMV2&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.3212602,119.8591336,ChIJiwUf_83BdTIRPpc4XqlxVKI,Kabupaten Donggala,Sulawesi Tengah
Pantai Seribu Bintang,"JMH2+44Q, Unnamed Road, Masani, Kabupaten Poso",4.4,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFDcTwwVOoznD-ptLvVbtE-avJFamj9N7TfnH_vg8EmKDEzTE_JPlkaqNgpaND-E2iZKncrCh2LPPVWMLZocuw9vCC-5BriBnHhToQGfwVY5B-jfQ3rgluO0oHD4qtwSBhy-D-Sdy10c0V5YAsK5R6j8WmrgXMhsbeC0VT1JCIAZXJyqcnXE9eS-Ux_E0f9QZh_9dza9JmTkhUzQ3PfJ5aZGJd1qWdtJ4mHWBi8tnhZ3LNhisvgENR-UIN3G5uid4_VRHehsqvtDvT-RaQpc6b-q1RTJKw-Gj5fwGG-JpsNSrApC9GF6BLqnTfXzM99g0LI7me8j8begPKaGsChcwB-MeMnHzobB38u-2h_W0AESkBuQkrYjr5fedmtac98fKUmjHdK3LKQqfCglNm9kXy2FbFFgdVeROUEQ8uZh9Q2PLAa0tbyKqgISvSU0oMsX2ekJx-evC_lE_Klbqt00rF2sjyUJ-GE6hEVNrQ08L_g2E0GlVIXiljZEf3MM290NYGW1LUUC92pvgUGq9yaYnuImSVl4egfKRXfuHWAyJn_hUypf8tA9_ROQg0qkO-TuyEnBdaJ&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-1.3721594,120.6503554,ChIJpfcF1Kvpji0Rce6H1sQoNCs,Kabupaten Poso,Sulawesi Tengah
Pantai BTM,"X6G7+3F, Tumbu, Kec. Topoyo, Kabupaten Mamuju, Sulawesi Barat, Indonesia",4.4,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEETz0A289GIhzZSM53UV7qNM-4HMhb6Ghzfv-waQNthe7DRr_lLpokSnkiFZ4u01PlFAhtpNcelA_0zYf4-yUql75bvgHj31TgIZe_G3NYCMkPOi2yZGTn_cpxMeuIacssC4-e7UASNXqR5JSnMkLw9hF8wcHrjYBbLHQIqxIAPpxZBbk_ISJa3urX0U41KRkTRMkeDD09P2oyLHHC_crJOD0_7ZzQcFf7HTxucolnPL48Brtd8kGpKeFFqRyeyofxD8wYG31yFIhhug4gYEEV_N0s9Z5zHaNyj4VeROn-bVTrfOt_598n5mW7O-JnJC4HNJz8MDu6kOYYz_La865o5OkrDHH3RV64L5KThAeCpASel5vB5InuwY4hCNYSQxfUIti1FrHTRp9cGbT3_irg6fwkpVupW7XsnYMIh_R2Vhdvd&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-2.0248108,119.2137757,ChIJ6bZO29NljS0ROg8X_LDroes,Kabupaten Mamuju,Sulawesi Barat
WISATA BUNGUNG SALAPANG,"9RXR+Q5F, Bontorappo, Kec. Tarowang, Kabupaten Jeneponto, Sulawesi Selatan 92361, Indonesia",4.3,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEa-2HszdJDq0cmpR8lCcNaAYqS7fFePqHem9_Cd-skN2d26o0H-k3MHMa78onUHDCZWlBnNZcqE01Ub_BDc2dPzpkam78WkANJbsnQSDa1snSFKGqv2MeNGhPhqJrcIpTY1Nfn7xGKEdiHnxpcJW5S7vAWlfMiGkYeU3vhMFfetP2wHCGWB9qz2sK7h4cwOLiBFMGp3etdRjGRcr8JnJUfnp9V8vz3kbwMvXnqWBIRdhD5IH8Smf51oyT-XIEwQLu6o9M4NQrgl5UU4-icQOy15PHimROjQtlKPLqQypif8vs4D-2dy2xFJ-J7UmBrbQ84HJxdIcV2hS1vJeZByqCaz4qPph8TAnh2pnI1zDllb5oubvar_XAaQjcEUD6hnzWGXE7DZZY8QbAWZc4cXrR3ugDcZ0ZcFA0qnT7y4I7B3A&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.6005699,119.8404131,ChIJ2UADdNJLuS0Rtlll-s_FCsI,Kabupaten Jeneponto,Sulawesi Selatan
Jembatan pelangi pannyawakkang,"CQVW+J7X, Taring",4.3,12,Wisata Hiburan,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEjHz9IfAR2Xf3njCWB6ft5-RW-EuLOUdcEeMTtq8UX3hOokpqtFd-2nIxqrHpkx6NZmsHHQPhd18a9551Y3JGut771b1Z5kzFRlCKe_7Mw_3vkUtCHdkGhAAldLjW6B5aoyDYwHYjRv_tRhifxnmoVaFiEswveh3S8G-o0sO05xunnKrw1rG8Uy3XWxmZBWMON-EWnoatb6BHZeGlIhLSI_ZDIeRSkbDOuCgeMFA3L7WDz0wmKnBRnBG2UTPHvCYKIqt0nVqewx5zY5HkD82q4uBELfs6nBrTTVT1wM9HFzh4vok3mjrbu-u9wvFrLU_cr-iraxSGhyGrIgBSxTc2RfrxWLlaaaQpmmKkz9qNF5rK4EOW4f2R_GIqo5DqGUfdYK3GqeJNQoBcoaZPK6NaYObhfNtl7n0g1G4O4sfwzpaIIBfdLuhpetMUYDFT0kMBNmx44QC4zysyW7LBc46_OI0lhCy5ApiNzemqp61Nvg41NDW3krsYV2n4wDC48Z9zF1pp3J9ekqcxosdz70f2ScmqSkVepYE38nyT93umWlGWWVKUvxCz1csRmMfuhO7x9rc4rklRzcOj1mWGxo4SF_xSrg9VkYFa3amyPh-BESruKFjTtkeoEKgHbskaboOyAj3RE&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.5558897,119.7957222,ChIJVZsNcZm1vi0RZGfAC89gNCg,Kabupaten Maros,Sulawesi Selatan
Pantai Lopana,"6JH4+4H2, Lopana, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia",4.3,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEHu6oiF4wkrq6jEDHQQzHVtfwZebGuBEpJF-hUQw-018ILb-iOSg40SN_cUhZSu9f9-vzUkdeeA1fnwcFVDb2rp1bagLOkaRi-ilWqOdJZ1KNuEMzB7gihW7JG1P74RDVFY8ggVjHnHimb0oOJ2XpjS8PSSmdixwNS53oeO7At-i0Upch2Ty-j6V-LMHXQjpIAXJ9FueKYl1QhU0fRju9wag3O-JseLFfZ4ggMpYOVBCikMdKWqh8_ifXJca6nR7l5byd4L_sSkuLr-jH0121zpIvQnYlPIImLzP2ILgoZMwHmNKo_Zkjm2GTDGulpmfv0_QWJuY-nmhP3FsZeIY-SefhfHDEURRgDAcLthC3DJP7bGmaq2Xlj-qDf6QLvL07ozQpYY488BoFudaVnYvUbHSFZiXc5eH7Cq6bbtHp1mZq2s1fX4VrSTbCccXP5l&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.2277689,124.6063803,ChIJA8jAdtBdhzIRU2Tg-XQ9RDs,Kabupaten Minahasa Selatan,Sulawesi Utara
Air Terjun Tamanggu Indah,"7W3F+VCW, Nupa Bomba, Kec. Tanantovea, Kabupaten Donggala, Sulawesi Tengah 94142, Indonesia",4.3,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEG7EC4IvgTuoZ86p1RUbjaY-kqYkgjmDQe3WUD5j4o4k7GWAy2ZUr3dHfPxoV-jkTqKuai1uAj_fKmapkdMFTXywwjNa0OCE0ipyNQqokAx8v2NAgg0TixV5xywY8qkulhPf2abaCHdDvzf5b0d423ApQl9XZsgVQta7h55MqAJEnAIPy_JTfGh4KCjYCcKJ1HW6_YVnE_6_MeX4VPdFdtY77BkRXd8D-NfUJdkN3Pm-rykGW2rQj9Yc2hVlGU0p7V3YRKMtCfCTl7Wjl7Uf2dRpcfg9H7STdCUiv3V0ZXFs-YbvTIzDQw7NUi1bTn46zOzhOIFIGz-3Ij6aM9zrd1aJb2aG-AmoSa6ns8mQ1fmfkUkFwPwW6bhWLOVdBo4CJ_t3oqtb7WZgsuYLSVvN8kXLlF7L-cBBf9JDem5Wz0&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-0.7452536,119.923567,ChIJXehqDcLDiy0R30jcRED4aaw,Kabupaten Donggala,Sulawesi Tengah
Pantai Timbala,"Bar., Timbala, Kec. Poleang Bar., Kabupaten Bombana, Sulawesi Tenggara 93772, Indonesia",4.2,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGTVi5fDmT-0onSzA-dG5EyG49hHkWwUVPFcmlDxS4qb62K-qRYtwueOHYv2EX3FmqPF39D7LopTIviItt_xcq5HQDK8iblcGqOs77glVHuxyp0paFCANbZ_fOaDGBor6cSlX3Vo68s4amgMZTWyQddaRNE4p0oMfNmRKcoTAn1tcw6zfCFPVDOPS8eYm2ZKeM7v9ySkWhWb2vQNrqXj9JrrKDFwKhKdXJBEsMnjiTrJVXzyy4O4FjdU7-RJr4mvl_UnE0cye5OtwpQhJlZQYLPkww-lNK8F8aiYZn6qNORzfts9W786ymuIj6ZvdOArkghGUyPUjUKSFSUx7WVRwzQHY7gOM05oBXd0oIqSmjLI0-9K_7MRvWwtWM3rNyga8Z2vv-e05qoim6qR7vt2vYoB_Eyb64FtvwQIvsYi9erNj1H&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.6341101,121.4804586,ChIJ6XQEXa83vS0RBZ63rc1XtoM,Kabupaten Bombana,Sulawesi Tenggara
Pintu Air Danau Limboto,"H237+5XG, Tabumela, Kec. Tilango, Kabupaten Gorontalo, Gorontalo 96181, Indonesia",4.2,12,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEWx9jfqLYmiQpqe_tTfCGrNTLJ9E_STXdvo2ShMIiX8zCjBlj-KdmTZAwldAX8rYGxTjQVE_sF_sscgujTLb_RcIZ5JjzFF9huu16aAAdJX61wPs8U-DQ1UrAgeuGD5Bp3upSj5BeIn6mUg9KMyPis_APMoLXM1SfDVSgV3uCLwCT7kr1Ikn6fmhP80As9zGgf3mSrfgBvFUm9GL2-oDCGBqjUeN5-SwT2vVaja6TOuvHcSqkq5F7mBRfIlaCuwMFnHd5SX2xfTj2yKtaRV82p3YqSspxDjf5GGXBa-Jmc8kiKiTorjGEtq7S5O5G47R5Eiv1P2oo1K_Rt6ynr2w5094U6tWou5O7DeEpTGCGd2-m29cpZQLLTjuhL5eZuuEtHV_nysaCxX8ZtnpBP1VQ8UJxEs8t7kU4_p2SD7NcH0ixAMTApoYbH4t5e9lSr&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,0.552967,123.0148669,ChIJ7Tk7OAAreTIRu48OSgIqZ8Q,Kabupaten Gorontalo,Gorontalo
Gerbang Batas Kota Makassar - Kabupaten Gowa,"RC6R+HHG, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221, Indonesia",4.1,12,Wisata Kota / Landmark,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGRDyhrj3uTzwME159UiGYXHWSf1M85x_-DZfdUUnOSDrJVj4vl5D4j3KMOBFF2_fTjuAgGDDl0iqFUiQqGUf7IpHky5FjIDiqvwy5IVetTqeXJe16JBxEe8AVVzyZoQyRbScszU3AxDG7ooQteG5Pcc98PmpFLPJnWO0vl3N021ybvj3yNFBg5M1f9JFphZnfG1votLusAaLaClq1mAO3lZscr_-dYBXBjDCNWV6XlhU6DsGy2U6Vgy8roUv0N_IbibN2peiQQUEeJl3M1RUfd5Y4PqP9B61eABHysVqA48kiSB4lZt1VWCD9iwLNoRS1a-LqiUcq-xLp6cC3EbdGOV7PhJyCWjvTQe8yYtDyUvDjkX6BAzhxeGFFdqvSl7uXkNAdNYR9kgVRKdQLmhWQVGJjAB_Wsm85KII7fswIpmA&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.1885617,119.4414389,ChIJFe8smULivi0ReFKbeJmktGw,Kota Makassar,Sulawesi Selatan
Danau Moko Kawu-kawu,"3Q85+JV4, Lakarinta, Kec. Lohia, Kabupaten Muna, Sulawesi Tenggara 93658, Indonesia",4.1,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFgGojt9vRXKzoc3nVYQW-2fIjp5b-DN1YdUunwd7iVOBoIfixFfcyAouWwY77aFUaXSQU60kQjdSGBXcIWnejETVV4UDQEb7_EczenCCVdR_D8o8QY0yspvY9OAFmUI_bvPpVM2rCwUskbY7ud5V5VP-DbnUZl2YOkPoe6VsWRx1qRPQVozBYmE5cBV5SOby-KJeDo0f_Zv48HRVmt2F5hcpmQaUZM9BVPxNhYr0ea7_k0Qu7yy4ixWBovDiNNre6Ycr8jTCEYIpDoaSCjc6PVVhqVqUIoJxTDcuHRKFmjbdGybBIcpu1R5OI8eCXBHJE2PtBMz7LPOtZQT21YM2hqFMT4KnJjK8bzRzFcWNs6cZmLrkqKySp-hvSTsYeJt6gK2b35_UzV_gSFHmxlWbmREs2cLkgsgYBKiIZndGVGiCYt&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.9334777,122.7597133,ChIJSeIzOFTIoy0Rl8H_BmN_Gyw,Kabupaten Muna,Sulawesi Tenggara
Pantai Walet Kasawari,"G63R+57V, Makawidey, Aertembaga, Kota Bitung, Sulawesi Utara, Indonesia",4.0,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGDIc85-FYNSVfNv0A9gtrDRB8JvR6E9h6tGRKK_R_96gZopLF6GR2b1Ufgy9ks9GWeOpUwa4ovIWxVCV7J5Ccj3hGomwk0t0V1iVCdEKgOOMjg9CpY2Kc9HJrIxH2N30G6AR3OUgiyw5c1peB4QQI24Iwm2M1gHKBibtvKYIhf9uDPgWCFngOMpI5Qg91q-h3AaDlu4ytvc4fZ4B0I73cvRiULJjBeNdjeOmKfUPFR9Fgh2HgDsHnMmQO-gX-2ag1G1ysa7HfV0PLnbbtGD8U_0uOhD4c9CH5cOKSbs2Ag9BRkTQ80ZoTvhUvwoJltyvdwmJyimkaVl7PkvwhGVWtinJ4f9IRzmCs3S9GUl485olP__eRNGGQu7R59q3pmQ5HoOYZm12WZDsG336w4r7ShtbyvubWtvhWY_4BJ39InLY9K&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.5029851,125.2406839,ChIJQ0uAYxdVhjIRELwWv-1iU3A,Kota Bitung,Sulawesi Utara
Lalove Land,"Jalan Lalove, Nunu",4.0,12,Wisata Hiburan,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFBWTm8JMa0af90iHooNLYXQxP8myhicSEJQsWvuqa8Hx_9U7Mz9o6OKH4VjNvjOU-tjw76pvAZdbHK8n7QFfxu_yXP50IDlypq9WtWOm5TfyamNe0BD99U3UfqLiuSBut7GKPU33OnfcsuFWsSR9ZC--sfRIcPPLIgey7wfijYH48bbCAVxZZOEsfi1ouAU-_gdb_3pWfLxzGxUfo2NW3ugj-RflBYvLIvsdf0ZJARTw7jtnao_pEm99iYhOEv5rZl03nND5JuOv8-XYKq8FW7RuD5btfuqVDyoCY6nGFG30Lrg-lQRDiI01bcnwn5rzD7iaDDBBDOl-VUs-67d8VfnYOtl_jDkI7nPH0q8jd3_szq70DHsXOaFWlDJ3joW-QlFQcsSAFDBBWSni2CyNNPpg8cmxCDW5EAgDDwKBM1-XM7CRbjXTI8LQVptTCazF52cwoX2JGSA1-bvEzVpPK0XLx_XjkS_8jP8CUATcFdfPH-uACQpixifQb156pUap9OUTQGPa682M1kuyNasLxTPw1YqDb5FNLH3lhQVD1I8xmsU7mE0H0lk-aeTeVlqwHKzIIBMqRkgO9k1gK8ftqmsjxbzBLoDiJih78k2QnTyJmjniIggG7pPAJrhkzaIX01rviS&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-0.9124184,119.8683996,ChIJfW9dVsLtiy0RzCs8msBhnzQ,Kabupaten Donggala,Sulawesi Tengah
Objek Wisata Doud Ne Mukop,"8WGG+M2X, Jl. P. Diponegoro, Hutan, Kabupaten Minahasa",3.9,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEEFIs-WvFoJ50kQ3l_ZPB3ey8FJtIUApsTMfI0S4-KvCB9_yljmDcG5lUbQjZQey4dGS9thMTopLqIDSqB7-AwqkIrptFCuLpqxTcfapVthWcg8r98pyB-PVyZD0_y-z8mtcERebVg8--xdFzopyBICX1l-5UrDttO8dIXCeecOWWongGsgN5LKQhq9w0GJ_tHm6mD8jJlnQQgZ_n7pomDZx_FUPsQ1Yt0bnIZRpjmGxg3CpwahK1Avas71jZMpThVbl6dieGuFPhXg1EcQhhiBFIuZ1t5CkA8Xjq9vp8j3dXxmBIUK0opqDP_lpEqZL7gP5s6xZVhzUAVgO9m-URoCRbqTmyoC-7FIIjXyTmNA9x_7MnmEFvRTUDLup0lm7vzZauhZhXkmdfbF9TMqGhp3buMLpPbR6c1tu4UGaN5uxGmrB_owssyHow1fqAErMfdl48tm4w2KnNvModM4EXGVWg_0pVay6fPfRho-i4q9GDgwRlQfT8rXjBoBWGfEeblyyUAclJMFwdYIVKCvQBOMeEOBzyO3CjaWsvUohZVDdgKvi9kZiMxNcaSL8glo6Tv-GhleS10I_w&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,1.3267318,124.9251205,ChIJm4iuKb4ThzIRHzaLswG1l94,Kabupaten Minahasa,Sulawesi Utara
Pantai Tueni,"37V9+R28, Nambaru, Kec. Parigi Sel., Kabupaten Parigi Moutong, Sulawesi Tengah, Indonesia",3.9,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFhQBFKu0lcovp1578cMHtZ1F5Lj5f2OUMtuLzrVPgPNR93G1zk5UdK-b_-Lb2DOqlSqQAPYZpcA3qY018Wb1JeKMx0LIxVVf9lhFR8KXJR7GGP0Q_vh-UCfD8PNOsisq5d9VThrwWCmCg3NmS39YnOO8B2e5RZAcDyx52VkLJ5EyQHblD7mK6EcV2_fq6dxPpj9Hfki2L2GvG8r3XyWREX-J1ooH-CZOO8bPacWhoiBbV5zdP3w-XqCj4XzX1FSFVaRzwvIopfPdxcZlO6SurXb1i6YaR9J2nPEQGd1mhQ6ckROSl4CHaVwtR2FgKingD34TexoVu9E3TezLuquKVvlboApLvji5uMNGJ4P5fNUbKEgTX87YqAASrt960FhqaNO9PuDqZAfyFZ5GDqAu-6OpYToNuAT1XUKQf7oTHihwgcixzyEMLbtrGyzjj_&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-0.9054714,120.2675707,ChIJDUw8ek5biS0RhLdVC4BQqAg,Kabupaten Parigi Moutong,Sulawesi Tengah
Sirkuit Atakkae Sengkang - Wajo,"Landing Side, Attakkae",3.8,12,Wisata Hiburan,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEFWpAGFJrUdz8cOXPFtyO3ddRTXUh0xfFdYqhNH6JIIVakcMaHbz8rHHr-yS3gKj0edX_8cmPGAqqtNh2aXbLPplqrVKE-J7I79mLmKwZPlh1FGgG0BGht74HzB2b9ud76CCjbONt3rwthlEOlKWqjGdnAhJtvgPmE2Zefse83YbdQI0BQELgolBlBsvhucFyPhSr0xYpPE9HJmU0zyvvp5s7_85KwrGs_rUluTrWEFa2Lx2_G2HcW3SSBzOPunp1kHDSgwJiHWkS2rmY2Fi0SrLYlPtwDV_BfrT3Sv3NDxs6DhRHSF-sOLCgeWyDJh5Jb-s1XBkiCSqg-zEWzWE6FF9edv4jLS9eGNcWNMN-KAYleAZZWs9zpRx68_D_J1a_tO7dJT679RPHSGbzrWYeC6a8RtaidcZ8E2Dbkm5ZANCYOlJdfyw0P7eoxJm-3VGEUAvrehT55ZBVP-kyasC8MIQSZ_rvIz3jBKpg_SJn_jl-FBNWZotNCdZEoQBn37Q30lWqStlbysyuBFzlNTJwsd07bfR1zLmrkmkZ8ZPh6TkriOta_vhjTKR9lXd4a-Xpdky9Yn8KTx57mxVKUPLNpve6qOpgJ0mKGrGLaVmgYalnIrf0zCGnUgg2Yss7BXVS8v5aK8z8OpnjxwYmcDTp34s6o&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.149877800000001,120.0568496,ChIJ-ezQAADnlS0R6x_ljTGsc3I,Kabupaten Wajo,Sulawesi Selatan
Waduk Tamariri,"396P+RV2, Tondok Bakaru, Kec. Mamasa, Kabupaten Mamasa, Sulawesi Barat 91365, Indonesia",3.8,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEH7eKIeBIWSxQCU2ncfUqabSXoDjwH8w4b9TFgCVI2nMA57vOA6-pE_68UxOcsNZL31OzJ9NqU0spIkrDzVrXUHWCugPYO_TNZqye-Hy1Jz6jfe9WicSW7yWnoeTGBw8xuYk6FBO5twb6oyiRwjRQO2juosIfieQoDtcnoWKUW60Ud9kGdfsz0mPFdWjLn8VJWktPmHwBVsWEENswhsq8R-YddZLa_foXqCMcAHPZdvWHvW5ODBMWVy_at1_n_7BohIRyrpICf6MgL9nbVhmvR1T3G6ZB0rK5cK2GHp2wuOShcIqgrvXu2opDYGSNUcXhABRdMfbpVxeX8hfatacdi93CJiD4IUx0Bh__JoVk5dXyfYHCK6QK4rInfguI5TQ9uIHM-qq3A79IXMZIgUuxBLFBlUirva5qGgegBS9Z2cojJd&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-2.9379966,119.3871379,ChIJKx8YElsKky0RsGe5pbFdJkk,Kabupaten Mamasa,Sulawesi Barat
Air Terjun Baruttung Padang,"X36W+2GV, Pammusureng, Kec. Bontocani, Kabupaten Bone, Sulawesi Selatan 92768, Indonesia",3.5,12,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEGszGin71_NwpzkTx3_LJtfHxxanVtVCaUmJ6650kC2Hxe9Muyp2NkBUZTCYbSCds9pEvKAYdUFZQErWBxvFEmxWmoCZ7ZFnV9CxahAnSC4rowRxVK9hOCDFvgSX6lx-sJRZglkXAl43Aa1khZYiN1Xaj5Fl2MwfGtwVVxeva_QXSvLwey51ewFU8urLUBXG2VSYnHZZ6NYDWeFERUYdTD8UjEnb6SwvZd2i-BA3C_PouTOD2nhnmfA3z1IAwO6D3PoAkZYKdVrBe08WiBukcqIoyyV3p6R8iPFpSHdr9jPjUV1E4oxXcCqAHXrdILPCwBS44a1W-lqAuFLh0Vmvzlu_1OudWYR8Q-9YyrLCitLuRUtW7bOYJiI3Lt96PbgzZ39NIFmG3L3gerGwXlHsYxTAOloNcKSOoHkeBHlso2YOmup&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-5.0398777,120.0962848,ChIJWa9w5duDvi0R3hTsBjANG1o,Kabupaten Bone,Sulawesi Selatan
Wisata Alam Mannessa Camp Baths and Fishing,"Jl. Lappa anging, WT. Bacukiki, Kec. Bacukiki, Kota Parepare, Sulawesi Selatan 91121, Indonesia",5.0,11,Wisata Alam,https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AU_ZVEF504BBGLDkXjmreeZ4WDi8OVKwTWz_msPxwRpJ9TaEG6PRJ9wtBPDy3rVoV4z6p3YwA-eKGd9qniQkuUpF-8YXk6485vV5w5J5YzKTUd693ljhg-I3_mcNmEZwIk9vCvAqV-REJAmu5yP_8llUA0jFJmzbdw53qM1t_TikMblOIeJ95eHfnbsosCerurUkD2VV9rdRFR1xXbrhTN2ToYHitenuA5l4_t5B0srxzWGIQru8SGFcqblC2xnnhEyW-dWVhReul6_DOuBl1wTPTJc1SvrBZRwCQZVWw_wHRoSS4w&key=AIzaSyCjh9aj5KcL4_aU4229--ATJhvbcTNPmUk,-4.053475700000001,119.6632418,ChIJ5w_iafu9lS0RB5Dwe3yWmeE,Kota Parepare,Sulawesi Selatan
